t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.12,0.07857142857142857,2.0,0.06,2
0.25,11349.940010570825,2.0207037148897613,0.039285714285714285,0.12,0.07857142857142857,2.0,0.06,2
0.5,11349.87940045998,2.0416214313335246,0.07897810868533459,0.12,0.07857142857142857,2.0,0.06,2
0.75,11349.818163258535,2.0627553546636843,0.11908138680081454,0.12,0.07857142857142857,2.0,0.06,2
1.0,11349.756292491646,2.084107712800159,0.15959979555313691,0.12,0.07857142857142857,2.0,0.06,2
1.25,11349.693781617894,2.105680756478842,0.20053762562599717,0.12,0.07857142857142857,2.0,0.06,2
1.5,11349.630624028603,2.127476759482303,0.24189921191397443,0.12,0.07857142857142857,2.0,0.06,2
1.75,11349.566813047151,2.1494980188727597,0.2836889339752339,0.12,0.07857142857142857,2.0,0.06,2
2.0,11349.502341928282,2.1717468552273402,0.325911216488806,0.12,0.07857142857142857,2.0,0.06,2
2.25,11349.437203857406,2.1942256128756594,0.3685705297164859,0.12,0.07857142857142857,2.0,0.06,2
2.5,11349.371391949888,2.2169366601397313,0.41167138996940067,0.12,0.07857142857142857,2.0,0.06,2
2.75,11349.30489925034,2.239882389576236,0.45521836007928823,0.12,0.07857142857142857,2.0,0.06,2
3.0,11349.237718731902,2.263065218221163,0.4992160498745357,0.12,0.07857142857142857,2.0,0.06,2
3.25,11349.1698432955,2.2864875878368585,0.5436691166610228,0.12,0.07857142857142857,2.0,0.06,2
3.5,11349.101265769128,2.310151965161489,0.5885822657078182,0.12,0.07857142857142857,2.0,0.06,2
3.75,11349.031978907098,2.334060842160953,0.6339602507377761,0.12,0.07857142857142857,2.0,0.06,2
4.0,11348.961975389291,2.358216736283258,0.6798078744230805,0.12,0.07857142857142857,2.0,0.06,2
4.25,11348.891247820397,2.3826221907153857,0.7261299888857874,0.12,0.07857142857142857,2.0,0.06,2
4.5,11348.819788729152,2.407279774642668,0.7729314962034111,0.12,0.07857142857142857,2.0,0.06,2
4.75,11348.747590567567,2.4321920835107016,0.8202173489196063,0.12,0.07857142857142857,2.0,0.06,2
5.0,11348.674645710147,2.457361739289815,0.867992550559995,0.12,0.07857142857142857,2.0,0.06,2
5.25,11348.600946453102,2.48279139074212,0.9162621561531878,0.12,0.07857142857142857,2.0,0.06,2
5.5,11348.526485013548,2.5084837136911684,0.9650312727570509,0.12,0.07857142857142857,2.0,0.06,2
5.75,11348.451253528712,2.5344414112942317,1.0143050599902703,0.12,0.07857142857142857,2.0,0.06,2
6.0,11348.37524405511,2.5606672143172386,1.0640887305692641,0.12,0.07857142857142857,2.0,0.06,2
