t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11351.0,1.0,0.0,0.04,0.0857142857142857,2.0,0.02,1
0.25,11350.990000880902,0.9885705476693849,0.021428571428571425,0.04,0.0857142857142857,2.0,0.02,1
0.5,11350.980116054967,0.9772717190117766,0.042612226021486815,0.04,0.0857142857142857,2.0,0.02,1
0.75,11350.970344215775,0.9661020213675695,0.06355376285745346,0.04,0.0857142857142857,2.0,0.02,1
1.0,11350.96068407184,0.9550599791295424,0.08425594902961565,0.04,0.0857142857142857,2.0,0.02,1
1.25,11350.95113434644,0.944144133548151,0.10472152001096299,0.04,0.0857142857142857,2.0,0.02,1
1.5,11350.941693777444,0.9333530425390418,0.12495318001556623,0.04,0.0857142857142857,2.0,0.02,1
1.75,11350.93236111715,0.9226852804927624,0.14495360235568855,0.04,0.0857142857142857,2.0,0.02,1
2.0,11350.923135132116,0.9121394380866408,0.16472542979481916,0.04,0.0857142857142857,2.0,0.02,1
2.25,11350.914014603002,0.9017141220988117,0.18427127489667575,0.04,0.0857142857142857,2.0,0.02,1
2.5,11350.904998324404,0.8914079552243644,0.20359372037022172,0.04,0.0857142857142857,2.0,0.02,1
2.75,11350.896085104694,0.8812195758935872,0.2226953194107438,0.04,0.0857142857142857,2.0,0.02,1
3.0,11350.88727376587,0.8711476380922857,0.24157859603703496,0.04,0.0857142857142857,2.0,0.02,1
3.25,11350.87856314339,0.8611908111841506,0.2602460454247268,0.04,0.0857142857142857,2.0,0.02,1
3.5,11350.869952086026,0.8513477797351532,0.27870013423581574,0.04,0.0857142857142857,2.0,0.02,1
3.75,11350.861439455713,0.841617243339942,0.29694330094442617,0.04,0.0857142857142857,2.0,0.02,1
4.0,11350.85302412739,0.8319979164502226,0.3149779561588535,0.04,0.0857142857142857,2.0,0.02,1
4.25,11350.844704988853,0.8224885282050931,0.3328064829399297,0.04,0.0857142857142857,2.0,0.02,1
4.5,11350.83648094062,0.8130878222633173,0.35043123711575314,0.04,0.0857142857142857,2.0,0.02,1
4.75,11350.828350895768,0.8037945566375103,0.3678545475928242,0.04,0.0857142857142857,2.0,0.02,1
5.0,11350.820313779805,0.7946075035302167,0.38507871666362803,0.04,0.0857142857142857,2.0,0.02,1
5.25,11350.812368530516,0.7855254491718586,0.4021060203107041,0.04,0.0857142857142857,2.0,0.02,1
5.5,11350.804514097832,0.7765471936605333,0.4189387085072439,0.04,0.0857142857142857,2.0,0.02,1
5.75,11350.796749443682,0.7676715508036381,0.4355790055142553,0.04,0.0857142857142857,2.0,0.02,1
6.0,11350.789073541864,0.7588973479613036,0.4520291101743333,0.04,0.0857142857142857,2.0,0.02,1
6.25,11350.781485377905,0.750223425891612,0.4682911962020755,0.04,0.0857142857142857,2.0,0.02,1
6.5,11350.77398394893,0.7416486385975829,0.4843674124711815,0.04,0.0857142857142857,2.0,0.02,1
6.75,11350.766568263523,0.7331718531759046,0.5002598832982725,0.04,0.0857142857142857,2.0,0.02,1
7.0,11350.759237341606,0.7247919496673917,0.5159707087234705,0.04,0.0857142857142857,2.0,0.02,1
7.25,11350.751990214301,0.7165078209091492,0.5315019647877718,0.04,0.0857142857142857,2.0,0.02,1
