t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.12,0.07857142857142857,2.0,0.06,100
0.25,11249.026427061312,101.00928722440351,1.9642857142857142,0.12,0.07857142857142857,2.0,0.06,100
0.5,11246.023635990048,102.02796729661578,3.948396713336497,0.12,0.07857142857142857,2.0,0.06,100
0.75,11242.99137137126,103.05611112922126,5.952517499520022,0.12,0.07857142857142857,2.0,0.06,100
1.0,11239.929376212187,104.09378981968374,7.976833968129725,0.12,0.07857142857142857,2.0,0.06,100
1.25,11236.83739194666,105.14107464232437,10.02153341101637,0.12,0.07857142857142857,2.0,0.06,100
1.5,11233.715158439867,106.19803704007133,12.086804520062026,0.12,0.07857142857142857,2.0,0.06,100
1.75,11230.562413993532,107.26474861597752,14.172837390491999,0.12,0.07857142857142857,2.0,0.06,100
2.0,11227.378895351478,108.34128112450294,16.27982352402013,0.12,0.07857142857142857,2.0,0.06,100
2.25,11224.16433770562,109.42770646255799,18.407955831822868,0.12,0.07857142857142857,2.0,0.06,100
2.5,11220.91847470236,110.52409666030447,20.5574286373374,0.12,0.07857142857142857,2.0,0.06,100
2.75,11217.641038449412,111.63052387171044,22.728437678879093,0.12,0.07857142857142857,2.0,0.06,100
3.0,11214.331759523073,112.74706036485573,24.921180112073404,0.12,0.07857142857142857,2.0,0.06,100
3.25,11210.99036697592,113.87377851198417,27.135854512097357,0.12,0.07857142857142857,2.0,0.06,100
3.5,11207.616588344978,115.01075077929937,29.372660875725618,0.12,0.07857142857142857,2.0,0.06,100
3.75,11204.210149660326,116.15804971650024,31.63180062317614,0.12,0.07857142857142857,2.0,0.06,100
4.0,11200.770775454199,117.31574794605288,33.913476599750254,0.12,0.07857142857142857,2.0,0.06,100
4.25,11197.298188770545,118.4839181521952,36.217893077262005,0.12,0.07857142857142857,2.0,0.06,100
4.5,11193.79211117508,119.6626330696708,38.54525575525155,0.12,0.07857142857142857,2.0,0.06,100
4.75,11190.252262765836,120.85196547218857,40.89577176197723,0.12,0.07857142857142857,2.0,0.06,100
5.0,11186.678362184217,122.05198816060447,43.269649655180935,0.12,0.07857142857142857,2.0,0.06,100
5.25,11183.070126626559,123.26277395082205,45.66709942262138,0.12,0.07857142857142857,2.0,0.06,100
5.5,11179.427271856224,124.48439566140823,48.088332482369665,0.12,0.07857142857142857,2.0,0.06,100
5.75,11175.74951221622,125.71692610092074,50.53356168286161,0.12,0.07857142857142857,2.0,0.06,100
6.0,11172.036560642357,126.96043805494404,53.00300130270112,0.12,0.07857142857142857,2.0,0.06,100
6.25,11168.288128676963,128.21500427283,55.49686705020895,0.12,0.07857142857142857,2.0,0.06,100
6.5,11164.50392648315,129.4806974541401,58.01537606271096,0.12,0.07857142857142857,2.0,0.06,100
6.75,11160.683662859656,130.75759023478597,60.55874690556014,0.12,0.07857142857142857,2.0,0.06,100
7.0,11156.827045256252,132.04575517286435,63.1271995708863,0.12,0.07857142857142857,2.0,0.06,100
7.25,11152.933779789751,133.34526473418387,65.72095547606756,0.12,0.07857142857142857,2.0,0.06,100
7.5,11149.003571260606,134.65619127747993,68.3402374619176,0.12,0.07857142857142857,2.0,0.06,100
7.75,11145.036123170106,135.97860703931457,70.98526979058238,0.12,0.07857142857142857,2.0,0.06,100
8.0,11141.031137738204,137.31258411865807,73.65627814314034,0.12,0.07857142857142857,2.0,0.06,100
8.25,11136.988315921953,138.6581944611494,76.3534896168997,0.12,0.07857142857142857,2.0,0.06,100
8.5,11132.907357434584,140.01550984303213,79.07713272238655,0.12,0.07857142857142857,2.0,0.06,100
8.75,11128.787960765223,141.3846018547628,81.82743738001754,0.12,0.07857142857142857,2.0,0.06,100
9.0,11124.629823199264,142.7655418842889,84.60463491645038,0.12,0.07857142857142857,2.0,0.06,100
9.25,11120.432640839404,144.1584010999936,87.40895806060605,0.12,0.07857142857142857,2.0,0.06,100
9.5,11116.196108627344,145.56325043330395,90.24064093935593,0.12,0.07857142857142857,2.0,0.06,100
9.75,11111.919920366176,146.9801605609603,93.09991907286725,0.12,0.07857142857142857,2.0,0.06,100
10.0,11107.603768743458,148.40920188694372,95.9870293696004,0.12,0.07857142857142857,2.0,0.06,100
10.25,11103.247345354992,149.85044452405927,98.90221012095108,0.12,0.07857142857142857,2.0,0.06,100
10.5,11098.8503407293,151.303958275172,101.84570099553082,0.12,0.07857142857142857,2.0,0.06,100
10.75,11094.412444352829,152.76981261409355,104.81774303307884,0.12,0.07857142857142857,2.0,0.06,100
11.0,11089.933344695886,154.2480766661169,107.81857863799854,0.12,0.07857142857142857,2.0,0.06,100
11.25,11085.412729239293,155.73881918819686,110.84845157251155,0.12,0.07857142857142857,2.0,0.06,100
11.5,11080.850284501805,157.24210854877404,113.90760694942256,0.12,0.07857142857142857,2.0,0.06,100
11.75,11076.245696068274,158.7580127072404,116.99629122448776,0.12,0.07857142857142857,2.0,0.06,100
12.0,11071.598648618577,160.28659919304405,120.11475218837998,0.12,0.07857142857142857,2.0,0.06,100
12.25,11066.908825957327,161.8279350844317,123.26323895824335,0.12,0.07857142857142857,2.0,0.06,100
12.5,11062.175911044345,163.38208698682652,126.4420019688304,0.12,0.07857142857142857,2.0,0.06,100
12.75,11057.399586025947,164.94912101084049,129.6512929632145,0.12,0.07857142857142857,2.0,0.06,100
13.0,11052.579532267013,166.52910274991865,132.8913649830703,0.12,0.07857142857142857,2.0,0.06,100
13.25,11047.715430383872,168.1220972576148,136.16247235851515,0.12,0.07857142857142857,2.0,0.06,100
13.5,11042.806960278001,169.72816902449657,139.464870697504,0.12,0.07857142857142857,2.0,0.06,100
13.75,11037.853801170551,171.34738195467932,142.79881687477092,0.12,0.07857142857142857,2.0,0.06,100
14.0,11032.855631637705,172.9797993419874,146.16456902030927,0.12,0.07857142857142857,2.0,0.06,100
14.25,11027.812129646876,174.62548384574194,149.56238650738402,0.12,0.07857142857142857,2.0,0.06,100
14.5,11022.72297259376,176.28449746617486,152.99252994006824,0.12,0.07857142857142857,2.0,0.06,100
14.75,11017.587837340237,177.95690151946798,156.45526114029667,0.12,0.07857142857142857,2.0,0.06,100
15.0,11012.406400253156,179.6427566124171,159.95084313442908,0.12,0.07857142857142857,2.0,0.06,100
15.25,11007.178337243966,181.34212261672087,163.47954013931584,0.12,0.07857142857142857,2.0,0.06,100
15.5,11001.903323809249,183.05505864289432,167.04161754785858,0.12,0.07857142857142857,2.0,0.06,100
