t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.04,0.05714285714285714,2.0,0.02,2
0.25,11349.980003523608,1.9914250478203968,0.02857142857142857,0.04,0.05714285714285714,2.0,0.02,2
0.5,11349.96009281671,1.982886825464408,0.05702035782600567,0.04,0.05714285714285714,2.0,0.02,2
0.75,11349.94026751162,1.97438517590441,0.0853473124754972,0.04,0.05714285714285714,2.0,0.02,2
1.0,11349.92052724223,1.9659199427815317,0.11355281498841735,0.04,0.05714285714285714,2.0,0.02,2
1.25,11349.900871643997,1.9574909704028292,0.14163738559958208,0.04,0.05714285714285714,2.0,0.02,2
1.5,11349.881300353942,1.949098103738471,0.1696015423196225,0.04,0.05714285714285714,2.0,0.02,2
1.75,11349.861813010637,1.9407411884189356,0.1974458009444578,0.04,0.05714285714285714,2.0,0.02,2
2.0,11349.842409254203,1.9324200707322212,0.2251706750647283,0.04,0.05714285714285714,2.0,0.02,2
2.25,11349.823088726303,1.9241345976210655,0.2527766760751886,0.04,0.05714285714285714,2.0,0.02,2
2.5,11349.803851070135,1.9158846166801782,0.280264313184061,0.04,0.05714285714285714,2.0,0.02,2
2.75,11349.784695930424,1.907669976153485,0.30763409342234926,0.04,0.05714285714285714,2.0,0.02,2
3.0,11349.765622953415,1.8994905249313827,0.33488652165311333,0.04,0.05714285714285714,2.0,0.02,2
3.25,11349.746631786871,1.8913461125480058,0.3620221005807045,0.04,0.05714285714285714,2.0,0.02,2
3.5,11349.72772208006,1.8832365891785046,0.3890413307599617,0.04,0.05714285714285714,2.0,0.02,2
3.75,11349.708893483757,1.8751618056363344,0.4159447106053689,0.04,0.05714285714285714,2.0,0.02,2
4.0,11349.69014565023,1.8671216133705568,0.4427327364001737,0.04,0.05714285714285714,2.0,0.02,2
4.25,11349.671478233231,1.8591158644631511,0.46940590230546736,0.04,0.05714285714285714,2.0,0.02,2
4.5,11349.652890888005,1.8511444116263371,0.4959647003692267,0.04,0.05714285714285714,2.0,0.02,2
4.75,11349.634383271265,1.8432071081999102,0.5224096205353173,0.04,0.05714285714285714,2.0,0.02,2
5.0,11349.6159550412,1.8353038081485857,0.5487411506524589,0.04,0.05714285714285714,2.0,0.02,2
5.25,11349.597605857458,1.8274343660593566,0.574959776483153,0.04,0.05714285714285714,2.0,0.02,2
5.5,11349.57933538115,1.8195986371388597,0.6010659817125724,0.04,0.05714285714285714,2.0,0.02,2
5.75,11349.561143274834,1.811796477210755,0.6270602479574132,0.04,0.05714285714285714,2.0,0.02,2
6.0,11349.543029202514,1.8040277427131146,0.6529430547747097,0.04,0.05714285714285714,2.0,0.02,2
6.25,11349.524992829636,1.7962922906958225,0.6787148796706114,0.04,0.05714285714285714,2.0,0.02,2
6.5,11349.507033823076,1.7885899788179869,0.7043761981091231,0.04,0.05714285714285714,2.0,0.02,2
6.75,11349.489151851138,1.7809206653453606,0.7299274835208086,0.04,0.05714285714285714,2.0,0.02,2
7.0,11349.471346583545,1.7732842091477752,0.7553692073114566,0.04,0.05714285714285714,2.0,0.02,2
7.25,11349.453617691437,1.765680469696583,0.7807018388707105,0.04,0.05714285714285714,2.0,0.02,2
7.5,11349.435964847362,1.758109307062112,0.8059258455806617,0.04,0.05714285714285714,2.0,0.02,2
7.75,11349.418387725269,1.75057058191113,0.8310416928244062,0.04,0.05714285714285714,2.0,0.02,2
8.0,11349.400886000505,1.7430641555043194,0.8560498439945652,0.04,0.05714285714285714,2.0,0.02,2
8.25,11349.383459349809,1.7355898896937643,0.8809507605017698,0.04,0.05714285714285714,2.0,0.02,2
8.5,11349.3661074513,1.7281476469204455,0.9057449017831093,0.04,0.05714285714285714,2.0,0.02,2
8.75,11349.348829984481,1.720737290211748,0.9304327253105442,0.04,0.05714285714285714,2.0,0.02,2
9.0,11349.331626630224,1.713358683178977,0.9550146865992835,0.04,0.05714285714285714,2.0,0.02,2
9.25,11349.314497070773,1.7060116900148872,0.979491239216126,0.04,0.05714285714285714,2.0,0.02,2
9.5,11349.297440989725,1.6986961754912182,1.0038628347877672,0.04,0.05714285714285714,2.0,0.02,2
9.75,11349.280458072039,1.6914120049562449,1.0281299230090704,0.04,0.05714285714285714,2.0,0.02,2
10.0,11349.26354800402,1.6841590443323342,1.0522929516513024,0.04,0.05714285714285714,2.0,0.02,2
10.25,11349.24671047332,1.6769371601135143,1.0763523665703358,0.04,0.05714285714285714,2.0,0.02,2
10.5,11349.229945168927,1.6697462193630532,1.1003086117148146,0.04,0.05714285714285714,2.0,0.02,2
10.75,11349.213251781159,1.6625860897110474,1.124162129134287,0.04,0.05714285714285714,2.0,0.02,2
11.0,11349.196630001665,1.655456639352021,1.1479133589873018,0.04,0.05714285714285714,2.0,0.02,2
11.25,11349.180079523412,1.648357737042534,1.1715627395494737,0.04,0.05714285714285714,2.0,0.02,2
11.5,11349.163600040683,1.6412892520988025,1.19511070722151,0.04,0.05714285714285714,2.0,0.02,2
11.75,11349.147191249072,1.634251054394326,1.2185576965372071,0.04,0.05714285714285714,2.0,0.02,2
12.0,11349.130852845476,1.6272430143575274,1.2419041401714117,0.04,0.05714285714285714,2.0,0.02,2
12.25,11349.114584528088,1.6202650029694006,1.2651504689479478,0.04,0.05714285714285714,2.0,0.02,2
12.5,11349.098385996396,1.61331689176117,1.2882971118475106,0.04,0.05714285714285714,2.0,0.02,2
12.75,11349.082256951177,1.6063985528119582,1.3113444960155274,0.04,0.05714285714285714,2.0,0.02,2
13.0,11349.066197094488,1.5995098587464642,1.3342930467699838,0.04,0.05714285714285714,2.0,0.02,2
13.25,11349.050206129663,1.5926506827326508,1.357143187609219,0.04,0.05714285714285714,2.0,0.02,2
13.5,11349.034283761306,1.5858208984794426,1.3798953402196854,0.04,0.05714285714285714,2.0,0.02,2
13.75,11349.018429695287,1.5790203802344325,1.4025499244836774,0.04,0.05714285714285714,2.0,0.02,2
14.0,11349.002643638736,1.5722490027815987,1.4251073584870264,0.04,0.05714285714285714,2.0,0.02,2
14.25,11348.98692530004,1.565506641439031,1.4475680585267636,0.04,0.05714285714285714,2.0,0.02,2
14.5,11348.97127438883,1.5587931720566661,1.4699324391187498,0.04,0.05714285714285714,2.0,0.02,2
14.75,11348.955690615987,1.552108471014033,1.4922009130052736,0.04,0.05714285714285714,2.0,0.02,2
15.0,11348.940173693625,1.5454524152180074,1.514373891162617,0.04,0.05714285714285714,2.0,0.02,2
15.25,11348.924723335096,1.5388248821005766,1.5364517828085886,0.04,0.05714285714285714,2.0,0.02,2
15.5,11348.909339254978,1.5322257496166118,1.5584349954100254,0.04,0.05714285714285714,2.0,0.02,2
15.75,11348.894021169073,1.5256548962416518,1.5803239346902627,0.04,0.05714285714285714,2.0,0.02,2
16.0,11348.878768794399,1.5191122009696945,1.602119004636572,0.04,0.05714285714285714,2.0,0.02,2
16.25,11348.863581849186,1.5125975433109975,1.6238206075075676,0.04,0.05714285714285714,2.0,0.02,2
16.5,11348.848460052874,1.5061108032898902,1.645429143840582,0.04,0.05714285714285714,2.0,0.02,2
16.75,11348.833403126102,1.499651861442592,1.6669450124590088,0.04,0.05714285714285714,2.0,0.02,2
17.0,11348.81841079071,1.493220598815042,1.6883686104796174,0.04,0.05714285714285714,2.0,0.02,2
17.25,11348.803482769723,1.4868168969607363,1.7097003333198322,0.04,0.05714285714285714,2.0,0.02,2
17.5,11348.78861878736,1.4804406379385753,1.7309405747049855,0.04,0.05714285714285714,2.0,0.02,2
17.75,11348.773818569016,1.4740917043107193,1.7520897266755366,0.04,0.05714285714285714,2.0,0.02,2
18.0,11348.759081841268,1.4677699791404544,1.7731481795942612,0.04,0.05714285714285714,2.0,0.02,2
18.25,11348.744408331859,1.461475345990065,1.7941163221534104,0.04,0.05714285714285714,2.0,0.02,2
18.5,11348.729797769702,1.4552076889187175,1.81499454138184,0.04,0.05714285714285714,2.0,0.02,2
18.75,11348.71524988487,1.4489668924803525,1.8357832226521074,0.04,0.05714285714285714,2.0,0.02,2
19.0,11348.700764408593,1.4427528417215838,1.856482749687541,0.04,0.05714285714285714,2.0,0.02,2
19.25,11348.686341073253,1.4365654221796094,1.8770935045692778,0.04,0.05714285714285714,2.0,0.02,2
19.5,11348.671979612378,1.4304045198801285,1.8976158677432722,0.04,0.05714285714285714,2.0,0.02,2
19.75,11348.65767976064,1.424270021335269,1.918050218027274,0.04,0.05714285714285714,2.0,0.02,2
20.0,11348.643441253842,1.4181618135415228,1.938396932617778,0.04,0.05714285714285714,2.0,0.02,2
20.25,11348.629263828927,1.41207978397769,1.9586563870969425,0.04,0.05714285714285714,2.0,0.02,2
20.5,11348.61514722396,1.4060238206028317,1.978828955439481,0.04,0.05714285714285714,2.0,0.02,2
20.75,11348.601091178129,1.3999938118542314,1.9989150100195214,0.04,0.05714285714285714,2.0,0.02,2
21.0,11348.58709543174,1.3939896466453656,2.018914921617439,0.04,0.05714285714285714,2.0,0.02,2
21.25,11348.573159726211,1.3880112143638814,2.0388290594266585,0.04,0.05714285714285714,2.0,0.02,2
21.5,11348.559283804072,1.3820584048695839,2.058657791060428,0.04,0.05714285714285714,2.0,0.02,2
21.75,11348.54546740895,1.376131108492432,2.078401482558565,0.04,0.05714285714285714,2.0,0.02,2
22.0,11348.531710285577,1.3702292160305416,2.098060498394171,0.04,0.05714285714285714,2.0,0.02,2
22.25,11348.518012179773,1.3643526187481985,2.1176352014803217,0.04,0.05714285714285714,2.0,0.02,2
22.5,11348.504372838452,1.3585012083738786,2.1371259531767244,0.04,0.05714285714285714,2.0,0.02,2
