t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.12,0.0857142857142857,2.0,0.06,2
0.25,11349.940010570825,2.0171322863183327,0.04285714285714285,0.12,0.0857142857142857,2.0,0.06,2
0.5,11349.879507583395,2.0344110104689905,0.08608140613539284,0.12,0.0857142857142857,2.0,0.06,2
0.75,11349.818486653592,2.051837418619794,0.12967592778829978,0.12,0.0857142857142857,2.0,0.06,2
1.0,11349.756943360078,2.069412767448452,0.17364387247300964,0.12,0.0857142857142857,2.0,0.06,2
1.25,11349.694873243994,2.0871383242295636,0.21798843177547647,0.12,0.0857142857142857,2.0,0.06,2
1.5,11349.63227180864,2.1050153669223093,0.2627128244375385,0.12,0.0857142857142857,2.0,0.06,2
1.75,11349.569134519155,2.1230451842588436,0.30782029658587373,0.12,0.0857142857142857,2.0,0.06,2
2.0,11349.505456802204,2.1412290758333845,0.35331412196284895,0.12,0.0857142857142857,2.0,0.06,2
2.25,11349.44123404565,2.1595683521920144,0.39919760215927863,0.12,0.0857142857142857,2.0,0.06,2
2.5,11349.376461598229,2.17806433492319,0.4454740668491075,0.12,0.0857142857142857,2.0,0.06,2
2.75,11349.311134769227,2.1967183567489705,0.492146874026033,0.12,0.0857142857142857,2.0,0.06,2
3.0,11349.245248828143,2.215531761616967,0.5392194102420824,0.12,0.0857142857142857,2.0,0.06,2
3.25,11349.178799004361,2.2345059047930227,0.5866950908481603,0.12,0.0857142857142857,2.0,0.06,2
3.5,11349.111780486812,2.2536421529546193,0.6345773602365822,0.12,0.0857142857142857,2.0,0.06,2
3.75,11349.044188423632,2.2729418842850286,0.6828696920856098,0.12,0.0857142857142857,2.0,0.06,2
4.0,11348.976017921828,2.292406488568202,0.7315755896060032,0.12,0.0857142857142857,2.0,0.06,2
4.25,11348.90726404693,2.3120373672844097,0.7806985857896075,0.12,0.0857142857142857,2.0,0.06,2
4.5,11348.837921822636,2.331835933706635,0.8302422436599877,0.12,0.0857142857142857,2.0,0.06,2
4.75,11348.76798623048,2.351803612997726,0.8802101565251298,0.12,0.0857142857142857,2.0,0.06,2
5.0,11348.697452209462,2.3719418423083107,0.9306059482322239,0.12,0.0857142857142857,2.0,0.06,2
