t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.12,0.0857142857142857,2.0,0.06,100
0.25,11249.026427061312,100.83071579583208,2.1428571428571423,0.12,0.0857142857142857,2.0,0.06,100
0.5,11246.02894453846,101.66754012305812,4.303515338482115,0.12,0.0857142857142857,2.0,0.06,100
0.75,11243.007390365776,102.51050415024883,6.482105483976218,0.12,0.0857142857142857,2.0,0.06,100
1.0,11239.961601899202,103.35963895645975,8.678759144338693,0.12,0.0857142857142857,2.0,0.06,100
1.25,11236.891415923894,104.21497552555849,10.893608550548546,0.12,0.0857142857142857,2.0,0.06,100
1.5,11233.796668662018,105.0765447404582,13.126786597524799,0.12,0.0857142857142857,2.0,0.06,100
1.75,11230.677195780781,105.94437737725627,15.378426841963188,0.12,0.0857142857142857,2.0,0.06,100
2.0,11227.532832400675,106.81850409927777,17.64866350004725,0.12,0.0857142857142857,2.0,0.06,100
2.25,11224.363413103945,107.69895545102308,19.937631445031773,0.12,0.0857142857142857,2.0,0.06,100
2.5,11221.168771943285,108.58576185201892,22.24546620469655,0.12,0.0857142857142857,2.0,0.06,100
2.75,11217.948742450759,109.4789535905723,24.572303958668385,0.12,0.0857142857142857,2.0,0.06,100
3.0,11214.703157646964,110.37856081742689,26.91828153560922,0.12,0.0857142857142857,2.0,0.06,100
3.25,11211.43185005041,111.28461353932093,29.28353641026837,0.12,0.0857142857142857,2.0,0.06,100
3.5,11208.134651687156,112.19714161244657,31.668206700396674,0.12,0.0857142857142857,2.0,0.06,100
3.75,11204.811394100669,113.1161747358098,34.07243116352053,0.12,0.0857142857142857,2.0,0.06,100
4.0,11201.461908361935,114.04174244449058,36.49634919357359,0.12,0.0857142857142857,2.0,0.06,100
4.25,11198.086025079812,114.97387410280265,38.940100817384106,0.12,0.0857142857142857,2.0,0.06,100
4.5,11194.68357441163,115.91259889735267,41.40382669101559,0.12,0.0857142857142857,2.0,0.06,100
4.75,11191.254386074042,116.85794582999807,43.88766809595886,0.12,0.0857142857142857,2.0,0.06,100
5.0,11187.798289354123,117.80994371070341,46.3917669351731,0.12,0.0857142857142857,2.0,0.06,100
5.25,11184.31511312073,118.76862115029456,48.91626572897389,0.12,0.0857142857142857,2.0,0.06,100
5.5,11180.804685836123,119.73400655311076,51.461307610765914,0.12,0.0857142857142857,2.0,0.06,100
5.75,11177.266835567827,120.70612810955372,54.02703632261829,0.12,0.0857142857142857,2.0,0.06,100
6.0,11173.701390000784,121.68501378853391,56.61359621068015,0.12,0.0857142857142857,2.0,0.06,100
6.25,11170.10817644975,122.67069132981345,59.22113222043445,0.12,0.0857142857142857,2.0,0.06,100
6.5,11166.487021871964,123.66318823624543,61.849789891787594,0.12,0.0857142857142857,2.0,0.06,100
6.75,11162.837752880096,124.66253176590948,64.49971535399285,0.12,0.0857142857142857,2.0,0.06,100
7.0,11159.16019575545,125.6687489241433,67.1710553204052,0.12,0.0857142857142857,2.0,0.06,100
7.25,11155.454176461464,126.6818664554701,69.86395708306542,0.12,0.0857142857142857,2.0,0.06,100
