t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11351.0,1.0,0.0,0.12,0.07142857142857142,2.0,0.06,1
0.25,11350.970002642705,1.012140214436726,0.017857142857142856,0.12,0.07142857142857142,2.0,0.06,1
0.5,11350.939641191299,1.024427733443416,0.03593107525779868,0.12,0.07142857142857142,2.0,0.06,1
0.75,11350.908911229964,1.0368643423952721,0.05422442764071682,0.12,0.07142857142857142,2.0,0.06,1
1.0,11350.877808289415,1.0494518482588788,0.07273986232634667,0.12,0.07142857142857142,2.0,0.06,1
1.25,11350.846327846246,1.0621920798521456,0.09148007390239808,0.12,0.07142857142857142,2.0,0.06,1
1.5,11350.814465322279,1.075086888107353,0.11044778961404354,0.12,0.07142857142857142,2.0,0.06,1
1.75,11350.782216083904,1.0881381463373336,0.1296457697588177,0.12,0.07142857142857142,2.0,0.06,1
2.0,11350.749575441409,1.1013477505048292,0.14907680808627008,0.12,0.07142857142857142,2.0,0.06,1
2.25,11350.716538648303,1.1147176194950565,0.16874373220242775,0.12,0.07142857142857142,2.0,0.06,1
2.5,11350.68310090063,1.1282496953915229,0.1886494039791252,0.12,0.07142857142857142,2.0,0.06,1
2.75,11350.649257336276,1.1419459437551287,0.20879671996825952,0.12,0.07142857142857142,2.0,0.06,1
3.0,11350.61500303427,1.155808353906593,0.22918861182102968,0.12,0.07142857142857142,2.0,0.06,1
3.25,11350.580333014073,1.1698389392122446,0.24982804671221884,0.12,0.07142857142857142,2.0,0.06,1
3.5,11350.545242234855,1.1840397373732143,0.27071802776958037,0.12,0.07142857142857142,2.0,0.06,1
3.75,11350.509725594771,1.1984128107180712,0.2918615945083878,0.12,0.07142857142857142,2.0,0.06,1
4.0,11350.473777930227,1.21296024649894,0.3132618232712105,0.12,0.07142857142857142,2.0,0.06,1
4.25,11350.437394015133,1.2276841571911425,0.3349218276729773,0.12,0.07142857142857142,2.0,0.06,1
4.5,11350.40056856015,1.2425866807964034,0.35684475905139057,0.12,0.07142857142857142,2.0,0.06,1
4.75,11350.363296211925,1.2576699811496606,0.3790338069227549,0.12,0.07142857142857142,2.0,0.06,1
5.0,11350.325571552325,1.2729362482295237,0.40149219944328457,0.12,0.07142857142857142,2.0,0.06,1
5.25,11350.28738909765,1.288387698472423,0.42422320387595464,0.12,0.07142857142857142,2.0,0.06,1
5.5,11350.248743297845,1.3040265750904896,0.44723012706296217,0.12,0.07142857142857142,2.0,0.06,1
5.75,11350.209628535702,1.3198551483932133,0.4705163159038638,0.12,0.07142857142857142,2.0,0.06,1
6.0,11350.170039126047,1.3358757161129189,0.4940851578394569,0.12,0.07142857142857142,2.0,0.06,1
6.25,11350.129969314925,1.3520906037341078,0.5179400813414733,0.12,0.07142857142857142,2.0,0.06,1
6.5,11350.089413278765,1.3685021648267075,0.5420845564081538,0.12,0.07142857142857142,2.0,0.06,1
6.75,11350.048365123552,1.3851127813832755,0.5665220950657736,0.12,0.07142857142857142,2.0,0.06,1
7.0,11350.006818883965,1.401924864160204,0.5912562518761892,0.12,0.07142857142857142,2.0,0.06,1
7.25,11349.964768522528,1.4189408530229688,0.6162906244504786,0.12,0.07142857142857142,2.0,0.06,1
7.5,11349.922207928737,1.4361632172954732,0.6416288539687458,0.12,0.07142857142857142,2.0,0.06,1
7.75,11349.879130918182,1.4535944561135306,0.667274625706165,0.12,0.07142857142857142,2.0,0.06,1
8.0,11349.835531231653,1.4712370987825352,0.6932316695653352,0.12,0.07142857142857142,2.0,0.06,1
8.25,11349.791402534245,1.4890937051393698,0.7195037606150233,0.12,0.07142857142857142,2.0,0.06,1
8.5,11349.746738414446,1.5071668659185975,0.7460947196353692,0.12,0.07142857142857142,2.0,0.06,1
8.75,11349.701532383207,1.5254592031229888,0.7730084136696299,0.12,0.07142857142857142,2.0,0.06,1
9.0,11349.655777873018,1.543973370398432,0.8002487565825405,0.12,0.07142857142857142,2.0,0.06,1
9.25,11349.60946823696,1.562712053413279,0.8278197096253697,0.12,0.07142857142857142,2.0,0.06,1
9.5,11349.56259674775,1.5816779702421764,0.8557252820077497,0.12,0.07142857142857142,2.0,0.06,1
9.75,11349.51515659677,1.6008738717544342,0.8839695314763599,0.12,0.07142857142857142,2.0,0.06,1
10.0,11349.467140893094,1.6203025420069834,0.9125565649005463,0.12,0.07142857142857142,2.0,0.06,1
10.25,11349.418542662494,1.6399667986419753,0.9414905388649567,0.12,0.07142857142857142,2.0,0.06,1
10.5,11349.369354846442,1.6598694932890763,0.9707756602692776,0.12,0.07142857142857142,2.0,0.06,1
10.75,11349.319570301092,1.6800135119725117,1.000416186935154,0.12,0.07142857142857142,2.0,0.06,1
11.0,11349.269181796255,1.7004017755229117,1.0304164282203774,0.12,0.07142857142857142,2.0,0.06,1
11.25,11349.218182014363,1.7210372399940168,1.0607807456404295,0.12,0.07142857142857142,2.0,0.06,1
11.5,11349.166563549416,1.7419228970842955,1.0915135534974654,0.12,0.07142857142857142,2.0,0.06,1
11.75,11349.114318905917,1.763061774563533,1.1226193195168277,0.12,0.07142857142857142,2.0,0.06,1
12.0,11349.0614404978,1.784456936704445,1.1541025654911765,0.12,0.07142857142857142,2.0,0.06,1
12.25,11349.007920647344,1.8061114847193755,1.1859678679323273,0.12,0.07142857142857142,2.0,0.06,1
12.5,11348.953751584062,1.8280285572021375,1.2182198587308877,0.12,0.07142857142857142,2.0,0.06,1
12.75,11348.898925443596,1.850211330575051,1.250863225823783,0.12,0.07142857142857142,2.0,0.06,1
13.0,11348.843434266584,1.8726630195412421,1.283902713869766,0.12,0.07142857142857142,2.0,0.06,1
13.25,11348.78726999752,1.8953868775422618,1.3173431249330025,0.12,0.07142857142857142,2.0,0.06,1
13.5,11348.7304244836,1.9183861972210803,1.3511893191748285,0.12,0.07142857142857142,2.0,0.06,1
13.75,11348.672889473552,1.9416643108905263,1.3854462155537763,0.12,0.07142857142857142,2.0,0.06,1
14.0,11348.614656616455,1.9652245910072244,1.4201187925339642,0.12,0.07142857142857142,2.0,0.06,1
14.25,11348.555717460544,1.9890704506510979,1.4552120888019504,0.12,0.07142857142857142,2.0,0.06,1
14.5,11348.496063451994,2.013205344010499,1.4907312039921485,0.12,0.07142857142857142,2.0,0.06,1
14.75,11348.435685933702,2.0376327668730285,1.5266812994209074,0.12,0.07142857142857142,2.0,0.06,1
