t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.04,0.06428571428571428,2.0,0.02,500
0.25,10847.220225510922,496.74406020336255,8.035714285714285,0.04,0.06428571428571428,2.0,0.02,500
0.5,10842.473667885182,493.50723114726304,16.01910096755404,0.04,0.06428571428571428,2.0,0.02,500
0.75,10837.760102734877,490.28943008270033,23.950467182420766,0.04,0.06428571428571428,2.0,0.02,500
1.0,10833.079307082884,487.0905741797932,31.830118737321307,0.04,0.06428571428571428,2.0,0.02,500
1.25,10828.431059355768,483.9105805361626,39.65836010806798,0.04,0.06428571428571428,2.0,0.02,500
1.5,10823.815139376708,480.74936618517694,47.43549443811345,0.04,0.06428571428571428,2.0,0.02,500
1.75,10819.231328358419,477.6068481040606,55.16182353751808,0.04,0.06428571428571428,2.0,0.02,500
2.0,10814.679408896081,474.48294322186894,62.83764788204763,0.04,0.06428571428571428,2.0,0.02,500
2.25,10810.159164960269,471.3775684273296,70.4632666123991,0.04,0.06428571428571428,2.0,0.02,500
2.5,10805.670381889893,468.29064057655256,78.03897753355261,0.04,0.06428571428571428,2.0,0.02,500
2.75,10801.21284638514,465.22207650060983,85.5650771142472,0.04,0.06428571428571428,2.0,0.02,500
3.0,10796.786346500432,462.1717930129865,93.04186048657843,0.04,0.06428571428571428,2.0,0.02,500
3.25,10792.390671637377,459.1397069169044,100.46962144571572,0.04,0.06428571428571428,2.0,0.02,500
3.5,10788.02561253774,456.12573501252007,107.8486524497374,0.04,0.06428571428571428,2.0,0.02,500
3.75,10783.690961276418,453.12979410399794,115.17924461958147,0.04,0.06428571428571428,2.0,0.02,500
4.0,10779.386511254426,450.1518010064605,122.46168773911,0.04,0.06428571428571428,2.0,0.02,500
4.25,10775.112057191895,447.1916725528169,129.69627025528527,0.04,0.06428571428571428,2.0,0.02,500
4.5,10770.867395121071,444.24932560047085,136.88327927845555,0.04,0.06428571428571428,2.0,0.02,500
4.75,10766.65232237934,441.32467703790996,144.02300058274884,0.04,0.06428571428571428,2.0,0.02,500
5.0,10762.466637602249,438.4176437911772,151.1157186065724,0.04,0.06428571428571428,2.0,0.02,500
5.25,10758.310140716556,435.52814283022633,158.16171645321631,0.04,0.06428571428571428,2.0,0.02,500
5.5,10754.182632933278,432.65609117516203,165.16127589155923,0.04,0.06428571428571428,2.0,0.02,500
5.75,10750.083916740758,429.8014059023669,172.11467735687432,0.04,0.06428571428571428,2.0,0.02,500
6.0,10746.013795897748,426.96400415051625,179.0221999517338,0.04,0.06428571428571428,2.0,0.02,500
6.25,10741.972075426507,424.14380312648143,185.88412144700996,0.04,0.06428571428571428,2.0,0.02,500
6.5,10737.958561605903,421.3407201111243,192.70071828297128,0.04,0.06428571428571428,2.0,0.02,500
6.75,10733.973061964543,418.55467246498284,199.47226557047148,0.04,0.06428571428571428,2.0,0.02,500
7.0,10730.015385273917,415.7855776338501,206.19903709223013,0.04,0.06428571428571428,2.0,0.02,500
7.25,10726.085341541548,413.0333531542473,212.88130530420273,0.04,0.06428571428571428,2.0,0.02,500
7.5,10722.182742004166,410.29791665879276,219.51934133703884,0.04,0.06428571428571428,2.0,0.02,500
7.75,10718.307399120904,407.57918588146714,226.1134149976266,0.04,0.06428571428571428,2.0,0.02,500
8.0,10714.459126566499,404.87707866277754,232.6637947707216,0.04,0.06428571428571428,2.0,0.02,500
8.25,10710.637739224518,402.19151295482027,239.1707478206591,0.04,0.06428571428571428,2.0,0.02,500
8.5,10706.843053180604,399.5224068262448,245.63453999314729,0.04,0.06428571428571428,2.0,0.02,500
8.75,10703.074885715736,396.86967846711906,252.0554358171405,0.04,0.06428571428571428,2.0,0.02,500
9.0,10699.333055299507,394.2332461936982,258.4336985067906,0.04,0.06428571428571428,2.0,0.02,500
9.25,10695.617381583423,391.6130284530975,264.769589963475,0.04,0.06428571428571428,2.0,0.02,500
9.5,10691.927685394225,389.00894382787067,271.0633707778998,0.04,0.06428571428571428,2.0,0.02,500
9.75,10688.263788727225,386.42091104049484,277.3153002322763,0.04,0.06428571428571428,2.0,0.02,500
10.0,10684.625514739662,383.84884895776383,283.52563630257,0.04,0.06428571428571428,2.0,0.02,500
10.25,10681.012687744087,381.2926765950898,289.69463566081976,0.04,0.06428571428571428,2.0,0.02,500
10.5,10677.425133201754,378.75231312071566,295.82255367752657,0.04,0.06428571428571428,2.0,0.02,500
10.75,10673.862677716048,376.2276778598387,301.9096444241095,0.04,0.06428571428571428,2.0,0.02,500
11.0,10670.32514902592,373.71869029864666,307.95616067542835,0.04,0.06428571428571428,2.0,0.02,500
11.25,10666.812375999358,371.22527008826745,313.9623539123709,0.04,0.06428571428571428,2.0,0.02,500
11.5,10663.324188626859,368.7473370486339,319.9284743245037,0.04,0.06428571428571428,2.0,0.02,500
11.75,10659.860418014947,366.2848111722642,325.8547708127853,0.04,0.06428571428571428,2.0,0.02,500
12.0,10656.420896379697,363.8376126279595,331.74149099233955,0.04,0.06428571428571428,2.0,0.02,500
12.25,10653.005457040288,361.4056617644195,337.5888811952889,0.04,0.06428571428571428,2.0,0.02,500
12.5,10649.613934412573,358.9888791137774,343.3971864736456,0.04,0.06428571428571428,2.0,0.02,500
12.75,10646.246164002681,356.587185395055,349.1666506022599,0.04,0.06428571428571428,2.0,0.02,500
13.0,10642.901982400634,354.20050151753935,354.89751608182326,0.04,0.06428571428571428,2.0,0.02,500
13.25,10639.581227273988,351.82874858408184,360.59002414192656,0.04,0.06428571428571428,2.0,0.02,500
13.5,10636.283737361506,349.4718478943205,366.24441474417074,0.04,0.06428571428571428,2.0,0.02,500
13.75,10633.009352466841,347.1297209478271,371.8609265853295,0.04,0.06428571428571428,2.0,0.02,500
14.0,10629.757913452255,344.80228944717965,377.43979710056243,0.04,0.06428571428571428,2.0,0.02,500
14.25,10626.529262232358,342.4894753009617,382.98126246667783,0.04,0.06428571428571428,2.0,0.02,500
14.5,10623.323241767865,340.1912006266891,388.48555760544326,0.04,0.06428571428571428,2.0,0.02,500
14.75,10620.139696059388,337.90738775366515,393.95291618694364,0.04,0.06428571428571428,2.0,0.02,500
15.0,10616.978470141246,335.63795922576577,399.3835706329847,0.04,0.06428571428571428,2.0,0.02,500
15.25,10613.8394100753,333.382837804155,404.77775212054166,0.04,0.06428571428571428,2.0,0.02,500
