t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.12,0.05714285714285714,2.0,0.06,2
0.25,11349.940010570825,2.031418000604047,0.02857142857142857,0.12,0.05714285714285714,2.0,0.06,2
0.5,11349.879079089738,2.0633292245393724,0.057591685722914954,0.12,0.05714285714285714,2.0,0.06,2
0.75,11349.817190777901,2.095741404596586,0.08706781750204884,0.12,0.05714285714285714,2.0,0.06,2
1.0,11349.754330625097,2.128662394478522,0.11700698042485722,0.12,0.05714285714285714,2.0,0.06,2
1.25,11349.690483386117,2.1621001706806258,0.1474164432031218,0.12,0.05714285714285714,2.0,0.06,2
1.5,11349.625633577101,2.1960628344002555,0.17830358849855932,0.12,0.05714285714285714,2.0,0.06,2
1.75,11349.55976547182,2.230558613475339,0.20967591470427727,0.12,0.05714285714285714,2.0,0.06,2
2.0,11349.492863097894,2.265595864352822,0.24154103775392496,0.12,0.05714285714285714,2.0,0.06,2
2.25,11349.424910232954,2.3011830740873602,0.2739066929589653,0.12,0.05714285714285714,2.0,0.06,2
2.5,11349.355890400755,2.3373288623706996,0.306780736874499,0.12,0.05714285714285714,2.0,0.06,2
2.75,11349.285786867214,2.374041983592214,0.3401711491940804,0.12,0.05714285714285714,2.0,0.06,2
3.0,11349.214582636396,2.41133132893106,0.37408603467396917,0.12,0.05714285714285714,2.0,0.06,2
3.25,11349.142260446433,2.4492059284804237,0.40853362508727004,0.12,0.05714285714285714,2.0,0.06,2
3.5,11349.068802765389,2.4876749534043414,0.44352228120841897,0.12,0.05714285714285714,2.0,0.06,2
3.75,11348.994191787046,2.5267477181275724,0.479060494828481,0.12,0.05714285714285714,2.0,0.06,2
4.0,11348.91840942664,2.566433682559028,0.515156890801732,0.12,0.05714285714285714,2.0,0.06,2
4.25,11348.841437316527,2.6067424543492477,0.5518202291240039,0.12,0.05714285714285714,2.0,0.06,2
4.5,11348.763256801774,2.6476837911824327,0.5890594070432789,0.12,0.05714285714285714,2.0,0.06,2
4.75,11348.683848935694,2.6892676031035525,0.6268834612030278,0.12,0.05714285714285714,2.0,0.06,2
5.0,11348.603194475301,2.7315039548810414,0.6653015698187928,0.12,0.05714285714285714,2.0,0.06,2
5.25,11348.521273876708,2.774403068405617,0.704323054888522,0.12,0.05714285714285714,2.0,0.06,2
5.5,11348.438067290439,2.817975325125755,0.7439573844371736,0.12,0.05714285714285714,2.0,0.06,2
5.75,11348.353554556685,2.862231268520363,0.784214174796113,0.12,0.05714285714285714,2.0,0.06,2
6.0,11348.267715200474,2.9071816066092047,0.8251031929178325,0.12,0.05714285714285714,2.0,0.06,2
6.25,11348.180528426774,2.9528372145016326,0.8666343587265355,0.12,0.05714285714285714,2.0,0.06,2
6.5,11348.091973115514,2.999209136984194,0.9088177475051302,0.12,0.05714285714285714,2.0,0.06,2
6.75,11348.002027816536,3.0463085911476844,0.9516635923191902,0.12,0.05714285714285714,2.0,0.06,2
7.0,11347.91067074447,3.0941469690542323,0.9951822864784428,0.12,0.05714285714285714,2.0,0.06,2
7.25,11347.817879773522,3.142735840444999,1.0393843860363603,0.12,0.05714285714285714,2.0,0.06,2
7.5,11347.723632432186,3.192086955489098,1.0842806123284316,0.12,0.05714285714285714,2.0,0.06,2
7.75,11347.62790589788,3.2422122475743316,1.1298818545497045,0.12,0.05714285714285714,2.0,0.06,2
8.0,11347.530676991491,3.2931238361403676,1.176199172372195,0.12,0.05714285714285714,2.0,0.06,2
8.25,11347.431922171847,3.3448340295549674,1.2232437986027715,0.12,0.05714285714285714,2.0,0.06,2
8.5,11347.331617530088,3.3973553280339055,1.2710271418821282,0.12,0.05714285714285714,2.0,0.06,2
8.75,11347.229738783974,3.4507004266052137,1.3195607894254697,0.12,0.05714285714285714,2.0,0.06,2
9.0,11347.12626127208,3.5048822181183983,1.3688565098055443,0.12,0.05714285714285714,2.0,0.06,2
9.25,11347.021159947926,3.559913796299287,1.4189262557786644,0.12,0.05714285714285714,2.0,0.06,2
9.5,11346.914409373998,3.615808458851169,1.4697821671543685,0.12,0.05714285714285714,2.0,0.06,2
9.75,11346.80598371569,3.6725797106029034,1.5214365737093851,0.12,0.05714285714285714,2.0,0.06,2
10.0,11346.695856735152,3.7302412667046774,1.5739019981465694,0.12,0.05714285714285714,2.0,0.06,2
10.25,11346.584001785031,3.7888070558721036,1.6271911590994934,0.12,0.05714285714285714,2.0,0.06,2
10.5,11346.47039180214,3.84829122367936,1.6813169741833807,0.12,0.05714285714285714,2.0,0.06,2
10.75,11346.354999301007,3.9087081359020805,1.7362925630930859,0.12,0.05714285714285714,2.0,0.06,2
11.0,11346.237796367343,3.9700723819107155,1.7921312507488298,0.12,0.05714285714285714,2.0,0.06,2
11.25,11346.118754651397,4.032398778115089,1.8488465704904116,0.12,0.05714285714285714,2.0,0.06,2
11.5,11345.997845361222,4.0957023714608916,1.9064522673206272,0.12,0.05714285714285714,2.0,0.06,2
11.75,11345.875039255827,4.159998442978852,1.96496230119864,0.12,0.05714285714285714,2.0,0.06,2
12.0,11345.750306638232,4.225302511387353,2.024390850384052,0.12,0.05714285714285714,2.0,0.06,2
12.25,11345.623617348421,4.2916303367492485,2.0847523148324427,0.12,0.05714285714285714,2.0,0.06,2
12.5,11345.494940756176,4.358997924183659,2.146061319643146,0.12,0.05714285714285714,2.0,0.06,2
12.75,11345.36424575381,4.427421527633537,2.2083327185600554,0.12,0.05714285714285714,2.0,0.06,2
13.0,11345.231500748787,4.496917653689791,2.2715815975262488,0.12,0.05714285714285714,2.0,0.06,2
13.25,11345.096673656237,4.56750306547278,2.3358232782932458,0.12,0.05714285714285714,2.0,0.06,2
13.5,11344.959731891346,4.639194786571987,2.401073322085714,0.12,0.05714285714285714,2.0,0.06,2
13.75,11344.820642361636,4.712010105044704,2.4673475333224566,0.12,0.05714285714285714,2.0,0.06,2
14.0,11344.679371459133,4.78596657747456,2.534661963394524,0.12,0.05714285714285714,2.0,0.06,2
14.25,11344.53588505241,4.861082033090741,2.6030329145013034,0.12,0.05714285714285714,2.0,0.06,2
