t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.12,0.06428571428571428,2.0,0.06,100
0.25,11249.026427061312,101.36643008154635,1.607142857142857,0.12,0.06428571428571428,2.0,0.06,100
0.5,11246.013018893225,102.75073490903722,3.2362461977391375,0.12,0.06428571428571428,2.0,0.06,100
0.75,11242.959276550499,104.15312615501179,4.887597294491521,0.12,0.06428571428571428,2.0,0.06,100
1.0,11239.86469580027,105.5738173777484,6.561486821982783,0.12,0.06428571428571428,2.0,0.06,100
1.25,11236.728767093227,107.01302401979173,8.25820888698231,0.12,0.06428571428571428,2.0,0.06,100
1.5,11233.550975535467,108.47096340580626,9.978061058728962,0.12,0.06428571428571428,2.0,0.06,100
1.75,11230.33080086109,109.94785473973361,11.721344399179419,0.12,0.06428571428571428,2.0,0.06,100
2.0,11227.06771740556,111.44391910123133,13.488363493210851,0.12,0.06428571428571428,2.0,0.06,100
2.25,11223.761194079865,112.95937944136978,15.279426478766355,0.12,0.06428571428571428,2.0,0.06,100
2.5,11220.410694345506,114.49446057756376,17.094845076931225,0.12,0.06428571428571428,2.0,0.06,100
2.75,11217.015676190358,116.04938918771471,18.934934621927784,0.12,0.06428571428571428,2.0,0.06,100
3.0,11213.575592105446,117.624393803539,20.800014091016056,0.12,0.06428571428571428,2.0,0.06,100
3.25,11210.089889062656,119.21970480305738,22.69040613428722,0.12,0.06428571428571428,2.0,0.06,100
3.5,11206.558008493445,120.83555440222015,24.606437104336354,0.12,0.06428571428571428,2.0,0.06,100
3.75,11202.979386268558,122.47217664564212,26.548437085800607,0.12,0.06428571428571428,2.0,0.06,100
4.0,11199.353452678832,124.12980739642097,28.51673992474843,0.12,0.06428571428571428,2.0,0.06,100
4.25,11195.679632417083,125.80868432501227,30.511683257905194,0.12,0.06428571428571428,2.0,0.06,100
4.5,11191.957344561166,127.50904689713373,32.53360854170003,0.12,0.06428571428571428,2.0,0.06,100
4.75,11188.18600255821,129.23113636067103,34.58286108111825,0.12,0.06428571428571428,2.0,0.06,100
5.0,11184.3650142101,130.97519573155682,36.659790058343326,0.12,0.06428571428571428,2.0,0.06,100
5.25,11180.493781660234,132.74146977859436,38.76474856117192,0.12,0.06428571428571428,2.0,0.06,100
5.5,11176.57170138162,134.5302050071965,40.89809361118505,0.12,0.06428571428571428,2.0,0.06,100
5.75,11172.598164166333,136.34164964201045,43.06018619165785,0.12,0.06428571428571428,2.0,0.06,100
6.0,11168.572555116412,138.17605360839815,45.25139127519016,0.12,0.06428571428571428,2.0,0.06,100
6.25,11164.49425363622,140.03366851274194,47.472077851039415,0.12,0.06428571428571428,2.0,0.06,100
6.5,11160.362633426319,141.91474762154417,49.722618952137054,0.12,0.06428571428571428,2.0,0.06,100
6.75,11156.177062478942,143.81954583928962,52.00339168176902,0.12,0.06428571428571428,2.0,0.06,100
7.0,11151.936903075062,145.74831968503878,54.31477723990046,0.12,0.06428571428571428,2.0,0.06,100
7.25,11147.641511783157,147.7013272677197,56.6571609491243,0.12,0.06428571428571428,2.0,0.06,100
7.5,11143.290239459702,149.67882826008565,59.030932280212646,0.12,0.06428571428571428,2.0,0.06,100
7.75,11138.882431251446,151.68108387130536,61.43648487724974,0.12,0.06428571428571428,2.0,0.06,100
8.0,11134.417426599524,153.70835681815274,63.87421658232429,0.12,0.06428571428571428,2.0,0.06,100
8.25,11129.89455924548,155.7609112947615,66.34452945975889,0.12,0.06428571428571428,2.0,0.06,100
8.5,11125.313157239236,157.839012940911,68.84782981985327,0.12,0.06428571428571428,2.0,0.06,100
8.75,11120.672542949074,159.94292880880803,71.38452824211791,0.12,0.06428571428571428,2.0,0.06,100
9.0,11115.972033073696,162.07292732833002,73.95503959797375,0.12,0.06428571428571428,2.0,0.06,100
9.25,11111.210938656413,164.229278270694,76.55978307289334,0.12,0.06428571428571428,2.0,0.06,100
9.5,11106.388565101528,166.41225271051562,79.19918218795806,0.12,0.06428571428571428,2.0,0.06,100
9.75,11101.504212192975,168.6221229862221,81.87366482080563,0.12,0.06428571428571428,2.0,0.06,100
10.0,11096.557174115278,170.8591626587832,84.58366322594134,0.12,0.06428571428571428,2.0,0.06,100
10.25,11091.546739476893,173.12364646872285,87.32961405438607,0.12,0.06428571428571428,2.0,0.06,100
10.5,11086.472191335994,175.4158502913754,90.1119583726334,0.12,0.06428571428571428,2.0,0.06,100
10.75,11081.332807228766,177.73605109034867,92.93114168088765,0.12,0.06428571428571428,2.0,0.06,100
11.0,11076.127859200291,180.0845268691569,95.78761393055396,0.12,0.06428571428571428,2.0,0.06,100
11.25,11070.856613838065,182.46155662098587,98.68182954095113,0.12,0.06428571428571428,2.0,0.06,100
11.5,11065.518332308233,184.86742027655256,101.61424741521697,0.12,0.06428571428571428,2.0,0.06,100
11.75,11060.112270394606,187.3023986500214,104.58533095537585,0.12,0.06428571428571428,2.0,0.06,100
12.0,11054.637678540526,189.7667733829392,107.59554807653691,0.12,0.06428571428571428,2.0,0.06,100
12.25,11049.09380189366,192.26082688615082,110.6453712201913,0.12,0.06428571428571428,2.0,0.06,100
12.5,11043.479880353769,194.78484227965717,113.73527736657586,0.12,0.06428571428571428,2.0,0.06,100
12.75,11037.795148623554,197.33910333037747,116.86574804607035,0.12,0.06428571428571428,2.0,0.06,100
13.0,11032.038836262629,199.92389438777786,120.03726934959427,0.12,0.06428571428571428,2.0,0.06,100
13.25,11026.210167744704,202.5395003173279,123.25033193796926,0.12,0.06428571428571428,2.0,0.06,100
13.5,11020.308362518042,205.18620643174702,126.50543105021204,0.12,0.06428571428571428,2.0,0.06,100
13.75,11014.332635069277,207.86429842000302,129.80306651072226,0.12,0.06428571428571428,2.0,0.06,100
14.0,11008.282194990648,210.57406227402484,133.14374273532945,0.12,0.06428571428571428,2.0,0.06,100
14.25,11002.156247050749,213.3157842130919,136.527968736162,0.12,0.06428571428571428,2.0,0.06,100
14.5,10995.95399126884,216.08975060586252,139.95625812530096,0.12,0.06428571428571428,2.0,0.06,100
14.75,10989.674622992818,218.89624789000484,143.4291291171809,0.12,0.06428571428571428,2.0,0.06,100
15.0,10983.317332980912,221.73556248939263,146.94710452969883,0.12,0.06428571428571428,2.0,0.06,100
15.25,10976.881307487181,224.60798072883037,150.51071178399263,0.12,0.06428571428571428,2.0,0.06,100
15.5,10970.365728350884,227.51378874627105,154.12048290284883,0.12,0.06428571428571428,2.0,0.06,100
15.75,10963.769773089813,230.4532724024915,157.77695450769963,0.12,0.06428571428571428,2.0,0.06,100
16.0,10957.092614997646,233.42671718819008,161.48066781416824,0.12,0.06428571428571428,2.0,0.06,100
16.25,10950.33342324541,236.4344081284724,165.2321686261213,0.12,0.06428571428571428,2.0,0.06,100
16.5,10943.491362987128,239.47662968469112,169.03200732818604,0.12,0.06428571428571428,2.0,0.06,100
16.75,10936.565595469709,242.55366565360703,172.88073887669,0.12,0.06428571428571428,2.0,0.06,100
17.0,10929.555278147187,245.66579906383885,176.7789227889801,0.12,0.06428571428571428,2.0,0.06,100
17.25,10922.459564799357,248.81331206957026,180.72712313107752,0.12,0.06428571428571428,2.0,0.06,100
17.5,10915.277605654897,251.99648584148366,184.7259085036242,0.12,0.06428571428571428,2.0,0.06,100
17.75,10908.008547519037,255.21560045489085,188.77585202607662,0.12,0.06428571428571428,2.0,0.06,100
18.0,10900.651533905871,258.47093477503216,192.87753131910165,0.12,0.06428571428571428,2.0,0.06,100
18.25,10893.20570517536,261.7627663395163,197.03152848512894,0.12,0.06428571428571428,2.0,0.06,100
18.5,10885.670198675116,265.0913712378746,201.23843008701402,0.12,0.06428571428571428,2.0,0.06,100
18.75,10878.044148887035,268.4570239882046,205.49882712476557,0.12,0.06428571428571428,2.0,0.06,100
19.0,10870.326687578836,271.8599974108789,209.8133150102903,0.12,0.06428571428571428,2.0,0.06,100
19.25,10862.5169439606,275.3005624992974,214.182493540108,0.12,0.06428571428571428,2.0,0.06,100
19.5,10854.614044846354,278.7789882876614,218.60696686598956,0.12,0.06428571428571428,2.0,0.06,100
19.75,10846.617114820785,282.2955417157501,223.08734346346984,0.12,0.06428571428571428,2.0,0.06,100
20.0,10838.525276411136,285.85048749068295,227.62423609818725,0.12,0.06428571428571428,2.0,0.06,100
20.25,10830.337650264353,289.44408794565015,232.2182617900018,0.12,0.06428571428571428,2.0,0.06,100
20.5,10822.053355329565,293.07660289559846,236.8700417748426,0.12,0.06428571428571428,2.0,0.06,100
20.75,10813.67150904591,296.74828948985953,241.58020146423615,0.12,0.06428571428571428,2.0,0.06,100
21.0,10805.191227535828,300.45940206171053,246.34937040246604,0.12,0.06428571428571428,2.0,0.06,100
21.25,10796.611625803831,304.21019197485913,251.17818222131496,0.12,0.06428571428571428,2.0,0.06,100
21.5,10787.931817940818,308.0009074668467,256.06727459233946,0.12,0.06428571428571428,2.0,0.06,100
21.75,10779.15091733401,311.8317934893663,261.0172891766281,0.12,0.06428571428571428,2.0,0.06,100
22.0,10770.268036882517,315.70309154549415,266.0288715719929,0.12,0.06428571428571428,2.0,0.06,100
22.25,10761.282289218623,319.6150395238354,271.10267125754547,0.12,0.06428571428571428,2.0,0.06,100
22.5,10752.192786934807,323.5678715295892,276.2393415356071,0.12,0.06428571428571428,2.0,0.06,100
22.75,10742.998642816561,327.56181771253824,281.43953947090404,0.12,0.06428571428571428,2.0,0.06,100
23.0,10733.698970081032,331.5971040919733,286.7039258269984,0.12,0.06428571428571428,2.0,0.06,100
23.25,10724.292882621534,335.6739523785641,292.0331649999051,0.12,0.06428571428571428,2.0,0.06,100
23.5,10714.779495257964,339.79257979319283,297.42792494884634,0.12,0.06428571428571428,2.0,0.06,100
23.75,10705.157923993142,343.95319888276777,302.8888771240941,0.12,0.06428571428571428,2.0,0.06,100
24.0,10695.427286275111,348.15601733303924,308.4166963918529,0.12,0.06428571428571428,2.0,0.06,100
24.25,10685.586701265427,352.40123777844286,314.0120609561339,0.12,0.06428571428571428,2.0,0.06,100
24.5,10675.635290113432,356.6890576089983,319.67565227757314,0.12,0.06428571428571428,2.0,0.06,100
24.75,10665.572176236561,361.01966877429595,325.40815498914634,0.12,0.06428571428571428,2.0,0.06,100
25.0,10655.396485606663,365.3932575846067,331.2102568087332,0.12,0.06428571428571428,2.0,0.06,100
25.25,10645.107347042362,369.8100045091548,337.0826484484858,0.12,0.06428571428571428,2.0,0.06,100
25.5,10634.70389250745,374.2700839715968,343.02602352095437,0.12,0.06428571428571428,2.0,0.06,100
25.75,10624.18525741532,378.7736641427543,349.04107844192646,0.12,0.06428571428571428,2.0,0.06,100
26.0,10613.550580939414,383.3209067306512,355.128512329935,0.12,0.06428571428571428,2.0,0.06,100
26.25,10602.799006329697,387.91196676791236,361.2890269023919,0.12,0.06428571428571428,2.0,0.06,100
26.5,10591.929681235113,392.54699239658254,367.5233263683048,0.12,0.06428571428571428,2.0,0.06,100
26.75,10580.941758032035,397.22612465043034,373.8321173175356,0.12,0.06428571428571428,2.0,0.06,100
27.0,10569.834394158634,401.94949723480664,380.2161086065604,0.12,0.06428571428571428,2.0,0.06,100
27.25,10558.606752455178,406.71723630413044,386.6760112406912,0.12,0.06428571428571428,2.0,0.06,100
27.5,10547.258001510198,411.52946023708046,393.21253825272186,0.12,0.06428571428571428,2.0,0.06,100
27.75,10535.787316012464,416.3862794095761,399.82640457796066,0.12,0.06428571428571428,2.0,0.06,100
28.0,10524.19387710875,421.28779596563527,406.5183269256146,0.12,0.06428571428571428,2.0,0.06,100
28.25,10512.476872767307,426.23410358620237,413.2890236464909,0.12,0.06428571428571428,2.0,0.06,100
28.5,10500.635498146972,431.22528725604457,420.13921459698344,0.12,0.06428571428571428,2.0,0.06,100
28.75,10488.668955971867,436.26142302881954,427.06962099931275,0.12,0.06428571428571428,2.0,0.06,100
29.0,10476.576456911585,441.3425777904235,434.0809652979902,0.12,0.06428571428571428,2.0,0.06,100
29.25,10464.357219966787,446.4688090207332,441.1739710124791,0.12,0.06428571428571428,2.0,0.06,100
29.5,10452.01047286011,451.6401645538614,448.3493625860266,0.12,0.06428571428571428,2.0,0.06,100
29.75,10439.535452432307,456.85668233705024,455.60786523064223,0.12,0.06428571428571428,2.0,0.06,100
30.0,10426.931405043464,462.11839018833365,462.95020476820196,0.12,0.06428571428571428,2.0,0.06,100
30.25,10414.197586979239,467.4253055531036,470.3771074676573,0.12,0.06428571428571428,2.0,0.06,100
30.5,10401.333264861943,472.77743525972306,477.88929987833217,0.12,0.06428571428571428,2.0,0.06,100
30.75,10388.337716066375,478.1747752743316,485.487508659292,0.12,0.06428571428571428,2.0,0.06,100
31.0,10375.210229140228,483.61731045499795,493.1724604047723,0.12,0.06428571428571428,2.0,0.06,100
31.25,10361.950104228965,489.1050143053772,500.94488146565624,0.12,0.06428571428571428,2.0,0.06,100
31.5,10348.556653504967,494.6378487280379,508.80549776699263,0.12,0.06428571428571428,2.0,0.06,100
31.75,10335.029201600819,500.215763777629,516.7550346215504,0.12,0.06428571428571428,2.0,0.06,100
32.0,10321.36708604653,505.83869741406295,524.7942165394052,0.12,0.06428571428571428,2.0,0.06,100
32.25,10307.569657710541,511.50657525589713,532.9237670335598,0.12,0.06428571428571428,2.0,0.06,100
32.5,10293.636281244297,517.219310334101,541.144408421601,0.12,0.06428571428571428,2.0,0.06,100
32.75,10279.566335530197,522.9768028464025,549.456861623399,0.12,0.06428571428571428,2.0,0.06,100
