t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.08,0.05714285714285714,2.0,0.04,2
0.25,11349.960007047217,2.011421524212222,0.02857142857142857,0.08,0.05714285714285714,2.0,0.04,2
0.5,11349.919785845917,2.022908132307856,0.057306021774460314,0.08,0.05714285714285714,2.0,0.04,2
0.75,11349.879335097088,2.0344601935333197,0.08620470937885825,0.08,0.05714285714285714,2.0,0.04,2
1.0,11349.83865349436,2.046078079211282,0.11526842642933424,0.08,0.05714285714285714,2.0,0.04,2
1.25,11349.797739723974,2.057762162752122,0.1444981132752097,0.08,0.05714285714285714,2.0,0.04,2
1.5,11349.756592464735,2.0695128196654524,0.17389471560024,0.08,0.05714285714285714,2.0,0.04,2
1.75,11349.715210387976,2.081330427571701,0.2034591844526036,0.08,0.05714285714285714,2.0,0.04,2
2.0,11349.673592157511,2.0932153662137547,0.2331924762750565,0.08,0.05714285714285714,2.0,0.04,2
2.25,11349.631736429596,2.105168017468665,0.263095552935253,0.08,0.05714285714285714,2.0,0.04,2
2.5,11349.589641852885,2.117188765359416,0.2931693817562339,0.08,0.05714285714285714,2.0,0.04,2
2.75,11349.547307068386,2.129277996066753,0.3234149355470827,0.08,0.05714285714285714,2.0,0.04,2
3.0,11349.504730709425,2.141436097941078,0.3538331926337506,0.08,0.05714285714285714,2.0,0.04,2
3.25,11349.461911401595,2.1536634615144004,0.38442513689005176,0.08,0.05714285714285714,2.0,0.04,2
3.5,11349.418847762718,2.1659604795123584,0.4151917577688289,0.08,0.05714285714285714,2.0,0.04,2
3.75,11349.375538402799,2.178327546866301,0.4461340503332911,0.08,0.05714285714285714,2.0,0.04,2
4.0,11349.331981923984,2.190765060725433,0.477253015288524,0.08,0.05714285714285714,2.0,0.04,2
4.25,11349.288176920516,2.2032734204690234,0.5085496590131731,0.08,0.05714285714285714,2.0,0.04,2
4.5,11349.244121978689,2.215853027718682,0.540024993591302,0.08,0.05714285714285714,2.0,0.04,2
4.75,11349.199815676804,2.228504286350697,0.571680036844426,0.08,0.05714285714285714,2.0,0.04,2
5.0,11349.155256585127,2.2412276025084386,0.6035158123637216,0.08,0.05714285714285714,2.0,0.04,2
5.25,11349.110443265841,2.254023384614828,0.6355333495424136,0.08,0.05714285714285714,2.0,0.04,2
5.5,11349.065374273005,2.266892043384874,0.6677336836083397,0.08,0.05714285714285714,2.0,0.04,2
5.75,11349.020048152503,2.27983399183827,0.700117855656695,0.08,0.05714285714285714,2.0,0.04,2
6.0,11348.974463442002,2.2928496453120655,0.732686912682956,0.08,0.05714285714285714,2.0,0.04,2
6.25,11348.928618670909,2.3059394214733957,0.7654419076159855,0.08,0.05714285714285714,2.0,0.04,2
6.5,11348.882512360315,2.3191037403322845,0.7983838993513197,0.08,0.05714285714285714,2.0,0.04,2
6.75,11348.83614302296,2.33234302425451,0.831513952784638,0.08,0.05714285714285714,2.0,0.04,2
7.0,11348.789509163178,2.34565769797454,0.8648331388454167,0.08,0.05714285714285714,2.0,0.04,2
7.25,11348.742609276858,2.3590481886085364,0.8983425345307673,0.08,0.05714285714285714,2.0,0.04,2
7.5,11348.69544185139,2.3725149256674243,0.9320432229394606,0.08,0.05714285714285714,2.0,0.04,2
7.75,11348.648005365621,2.386058341070032,0.9659362933061382,0.08,0.05714285714285714,2.0,0.04,2
8.0,11348.600298289806,2.3996788691562996,1.0000228410357102,0.08,0.05714285714285714,2.0,0.04,2
8.25,11348.55231908556,2.4133769467005552,1.034303967737943,0.08,0.05714285714285714,2.0,0.04,2
8.5,11348.50406620581,2.427153012924863,1.0687807812622367,0.08,0.05714285714285714,2.0,0.04,2
8.75,11348.455538094753,2.441007509512439,1.103454395732592,0.08,0.05714285714285714,2.0,0.04,2
9.0,11348.406733187794,2.4549408806211357,1.1383259315827696,0.08,0.05714285714285714,2.0,0.04,2
9.25,11348.35764991151,2.468953572897003,1.173396515591643,0.08,0.05714285714285714,2.0,0.04,2
9.5,11348.308286683592,2.4830460354879125,1.208667280918743,0.08,0.05714285714285714,2.0,0.04,2
9.75,11348.258641912802,2.497218720057256,1.244139367139999,0.08,0.05714285714285714,2.0,0.04,2
10.0,11348.208713998918,2.511472080797718,1.279813920283674,0.08,0.05714285714285714,2.0,0.04,2
10.25,11348.158501332688,2.5258065744451152,1.3156920928664986,0.08,0.05714285714285714,2.0,0.04,2
10.5,11348.108002295778,2.54022266029231,1.3517750439300003,0.08,0.05714285714285714,2.0,0.04,2
10.75,11348.05721526072,2.5547208002031985,1.3880639390770333,0.08,0.05714285714285714,2.0,0.04,2
11.0,11348.006138590865,2.5693014586267675,1.4245599505085076,0.08,0.05714285714285714,2.0,0.04,2
11.25,11347.954770640328,2.5839651026112267,1.4612642570603185,0.08,0.05714285714285714,2.0,0.04,2
11.5,11347.903109753941,2.5987122018182145,1.4981780442404788,0.08,0.05714285714285714,2.0,0.04,2
11.75,11347.851154267197,2.613543228537075,1.5353025042664534,0.08,0.05714285714285714,2.0,0.04,2
12.0,11347.798902506198,2.628458657699213,1.5726388361026973,0.08,0.05714285714285714,2.0,0.04,2
12.25,11347.74635278761,2.64345896689252,1.6101882454984002,0.08,0.05714285714285714,2.0,0.04,2
12.5,11347.693503418599,2.6585446363758756,1.6479519450254363,0.08,0.05714285714285714,2.0,0.04,2
12.75,11347.64035269679,2.6737161490937256,1.6859311541165203,0.08,0.05714285714285714,2.0,0.04,2
13.0,11347.586898910205,2.6889739906907333,1.7241270991035735,0.08,0.05714285714285714,2.0,0.04,2
