t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11351.0,1.0,0.0,0.08,0.06428571428571428,2.0,0.04,1
0.25,11350.980001761804,1.003926809624484,0.01607142857142857,0.08,0.06428571428571428,2.0,0.04,1
0.5,11350.959925029705,1.007869003711464,0.03220596658325063,0.08,0.06428571428571428,2.0,0.04,1
0.75,11350.93976949646,1.0118266422556257,0.0484038612857563,0.08,0.06428571428571428,2.0,0.04,1
1.0,11350.919534853623,1.0157997854834206,0.064665360893436,0.08,0.06428571428571428,2.0,0.04,1
1.25,11350.899220791558,1.019788493853944,0.08099071458870526,0.08,0.06428571428571428,2.0,0.04,1
1.5,11350.878826999415,1.0237928280598156,0.09738017252564364,0.08,0.06428571428571428,2.0,0.04,1
1.75,11350.858353165138,1.0278128490280645,0.11383398583374782,0.08,0.06428571428571428,2.0,0.04,1
2.0,11350.837798975457,1.0318486179210167,0.13035240662169886,0.08,0.06428571428571428,2.0,0.04,1
2.25,11350.817164115882,1.0359001961371856,0.14693568798114376,0.08,0.06428571428571428,2.0,0.04,1
2.5,11350.796448270698,1.0399676453121667,0.16358408399049137,0.08,0.06428571428571428,2.0,0.04,1
2.75,11350.775651122962,1.044051027319534,0.18029784971872262,0.08,0.06428571428571428,2.0,0.04,1
3.0,11350.7547723545,1.0481504042717416,0.19707724122921513,0.08,0.06428571428571428,2.0,0.04,1
3.25,11350.733811645896,1.0522658385210262,0.2139225155835824,0.08,0.06428571428571428,2.0,0.04,1
3.5,11350.712768676494,1.0563973926603154,0.23083393084552747,0.08,0.06428571428571428,2.0,0.04,1
3.75,11350.691643124392,1.0605451295241375,0.24781174608471113,0.08,0.06428571428571428,2.0,0.04,1
4.0,11350.67043466643,1.0647091121895351,0.26485622138063475,0.08,0.06428571428571428,2.0,0.04,1
4.25,11350.649142978196,1.0688894039769823,0.281967617826538,0.08,0.06428571428571428,2.0,0.04,1
4.5,11350.627767734015,1.0730860684513048,0.29914619753331095,0.08,0.06428571428571428,2.0,0.04,1
4.75,11350.606308606944,1.077299169422604,0.31639222363342123,0.08,0.06428571428571428,2.0,0.04,1
5.0,11350.584765268768,1.0815287709471826,0.33370596028485594,0.08,0.06428571428571428,2.0,0.04,1
5.25,11350.563137389996,1.0857749373284769,0.3510876726750785,0.08,0.06428571428571428,2.0,0.04,1
5.5,11350.541424639856,1.0900377331179885,0.3685376270250005,0.08,0.06428571428571428,2.0,0.04,1
5.75,11350.51962668629,1.0943172231162228,0.38605609059296814,0.08,0.06428571428571428,2.0,0.04,1
6.0,11350.497743195947,1.0986134723736285,0.4036433316787646,0.08,0.06428571428571428,2.0,0.04,1
6.25,11350.47577383418,1.1029265461915416,0.42129961962762646,0.08,0.06428571428571428,2.0,0.04,1
6.5,11350.453718265042,1.107256510123133,0.43902522483427625,0.08,0.06428571428571428,2.0,0.04,1
6.75,11350.431576151279,1.1116034299743587,0.45682041874696944,0.08,0.06428571428571428,2.0,0.04,1
7.0,11350.409347154324,1.1159673718049135,0.47468547387155735,0.08,0.06428571428571428,2.0,0.04,1
7.25,11350.387030934295,1.1203484019291894,0.4926206637755649,0.08,0.06428571428571428,2.0,0.04,1
7.5,11350.36462714999,1.124746586917236,0.510626263092284,0.08,0.06428571428571428,2.0,0.04,1
7.75,11350.342135458879,1.1291619935957247,0.5287025475248824,0.08,0.06428571428571428,2.0,0.04,1
8.0,11350.3195555171,1.1335946890489168,0.546849793850528,0.08,0.06428571428571428,2.0,0.04,1
8.25,11350.296886979455,1.138044740619635,0.5650682799245285,0.08,0.06428571428571428,2.0,0.04,1
