t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.04,0.07142857142857142,2.0,0.02,100
0.25,11251.008809020437,99.20547669384878,1.7857142857142856,0.04,0.07142857142857142,2.0,0.02,100
0.5,11250.025579904699,98.41717944005357,3.5572406552472993,0.04,0.07142857142857142,2.0,0.02,100
0.75,11249.050248873866,97.6350608380294,5.314690288105399,0.04,0.07142857142857142,2.0,0.02,100
1.0,11248.08275265697,96.85907382567356,7.0581735173559235,0.04,0.07142857142857142,2.0,0.02,100
1.25,11247.12302848701,96.08917167731646,8.787799835671523,0.04,0.07142857142857142,2.0,0.02,100
1.5,11246.171014096983,95.32530800167845,10.503677901337888,0.04,0.07142857142857142,2.0,0.02,100
1.75,11245.226647715941,94.56743673983287,12.205915544225002,0.04,0.07142857142857142,2.0,0.02,100
2.0,11244.289868065101,93.81551216317531,13.894619771722017,0.04,0.07142857142857142,2.0,0.02,100
2.25,11243.360614353964,93.06948887139936,15.569896774635861,0.04,0.07142857142857142,2.0,0.02,100
2.5,11242.438826276466,92.32932179047864,17.231851933053708,0.04,0.07142857142857142,2.0,0.02,100
2.75,11241.524444007173,91.59496617065564,18.880589822169398,0.04,0.07142857142857142,2.0,0.02,100
3.0,11240.617408197488,90.86637758443698,20.516214218073962,0.04,0.07142857142857142,2.0,0.02,100
3.25,11239.717659971893,90.14351192459563,22.13882810351034,0.04,0.07142857142857142,2.0,0.02,100
3.5,11238.825140924228,89.42632540217984,23.7485336735924,0.04,0.07142857142857142,2.0,0.02,100
3.75,11237.939793113983,88.71477454452909,25.34543234148847,0.04,0.07142857142857142,2.0,0.02,100
4.0,11237.061559062635,88.00881619329697,26.929624744069343,0.04,0.07142857142857142,2.0,0.02,100
4.25,11236.190381749999,87.30840750248116,28.501210747521075,0.04,0.07142857142857142,2.0,0.02,100
4.5,11235.326204610617,86.61350593646068,30.060289452922525,0.04,0.07142857142857142,2.0,0.02,100
4.75,11234.468971530172,85.92406926804027,31.606959201787895,0.04,0.07142857142857142,2.0,0.02,100
5.0,11233.618626841924,85.24005557650209,33.14131758157433,0.04,0.07142857142857142,2.0,0.02,100
5.25,11232.77511532318,84.56142324566486,34.66346143115472,0.04,0.07142857142857142,2.0,0.02,100
5.5,11231.938382191793,83.88813096195042,36.173486846255884,0.04,0.07142857142857142,2.0,0.02,100
5.75,11231.10837310268,83.22013771245786,37.67148918486214,0.04,0.07142857142857142,2.0,0.02,100
6.0,11230.28503414437,82.55740278304506,39.1575630725846,0.04,0.07142857142857142,2.0,0.02,100
6.25,11229.468311835586,81.89988575641813,40.63180240799612,0.04,0.07142857142857142,2.0,0.02,100
6.5,11228.65815312184,81.24754651022826,42.094300367932156,0.04,0.07142857142857142,2.0,0.02,100
6.75,11227.854505372066,80.60034521517656,43.54514941275766,0.04,0.07142857142857142,2.0,0.02,100
7.0,11227.057316375274,79.95824233312655,44.9844412916001,0.04,0.07142857142857142,2.0,0.02,100
7.25,11226.266534337228,79.32119861522457,46.41226704754879,0.04,0.07142857142857142,2.0,0.02,100
7.5,11225.482107877153,78.68917510002812,47.828717022820655,0.04,0.07142857142857142,2.0,0.02,100
7.75,11224.703986024468,78.06213311164204,49.23388086389259,0.04,0.07142857142857142,2.0,0.02,100
8.0,11223.932118215538,77.4400342578628,50.62784752660048,0.04,0.07142857142857142,2.0,0.02,100
8.25,11223.166454290465,76.82284042833082,52.010705281205176,0.04,0.07142857142857142,2.0,0.02,100
8.5,11222.406944489885,76.21051379269075,53.38254171742537,0.04,0.07142857142857142,2.0,0.02,100
8.75,11221.653539451803,75.60301679876001,54.7434437494377,0.04,0.07142857142857142,2.0,0.02,100
9.0,11220.906190208452,75.00031217070544,56.09349762084413,0.04,0.07142857142857142,2.0,0.02,100
9.25,11220.164848183167,74.40236290722811,57.43278890960673,0.04,0.07142857142857142,2.0,0.02,100
9.5,11219.429465187295,73.80913227975635,58.761402532950086,0.04,0.07142857142857142,2.0,0.02,100
9.75,11218.699993417124,73.22058383064713,60.07942275223145,0.04,0.07142857142857142,2.0,0.02,100
10.0,11217.976385450827,72.63668137139555,61.38693317777872,0.04,0.07142857142857142,2.0,0.02,100
10.25,11217.258594245452,72.05738898085289,62.6840167736965,0.04,0.07142857142857142,2.0,0.02,100
10.5,11216.546573133908,71.48267100345275,63.9707558626403,0.04,0.07142857142857142,2.0,0.02,100
10.75,11215.840275821996,70.91249204744572,65.2472321305591,0.04,0.07142857142857142,2.0,0.02,100
11.0,11215.139656385452,70.34681698314239,66.51352663140635,0.04,0.07142857142857142,2.0,0.02,100
11.25,11214.444669267017,69.78561094116476,67.76971979181961,0.04,0.07142857142857142,2.0,0.02,100
11.5,11213.755269273526,69.22883931070614,69.01589141576898,0.04,0.07142857142857142,2.0,0.02,100
11.75,11213.071411573028,68.67646773779937,70.25212068917445,0.04,0.07142857142857142,2.0,0.02,100
12.0,11212.393051691915,68.12846212359369,71.4784861844923,0.04,0.07142857142857142,2.0,0.02,100
12.25,11211.72014551209,67.58478862263996,72.69506586527075,0.04,0.07142857142857142,2.0,0.02,100
12.5,11211.052649268142,67.04541364118444,73.90193709067503,0.04,0.07142857142857142,2.0,0.02,100
12.75,11210.390519544548,66.51030383547102,75.0991766199819,0.04,0.07142857142857142,2.0,0.02,100
13.0,11209.733713272904,65.97942611005209,76.28686061704389,0.04,0.07142857142857142,2.0,0.02,100
13.25,11209.08218772917,65.45274761610783,77.46506465472339,0.04,0.07142857142857142,2.0,0.02,100
13.5,11208.435900530929,64.93023574977413,78.63386371929674,0.04,0.07142857142857142,2.0,0.02,100
13.75,11207.794809634692,64.41185815047898,79.79333221482842,0.04,0.07142857142857142,2.0,0.02,100
14.0,11207.158873333196,63.897582699287504,80.94354396751555,0.04,0.07142857142857142,2.0,0.02,100
14.25,11206.52805025274,63.38737751725553,82.08457223000283,0.04,0.07142857142857142,2.0,0.02,100
14.5,11205.902299350539,62.8812109637917,83.21648968566811,0.04,0.07142857142857142,2.0,0.02,100
14.75,11205.28157991209,62.37905163502819,84.33936845287867,0.04,0.07142857142857142,2.0,0.02,100
15.0,11204.66585154858,61.8808683622,85.45328008921847,0.04,0.07142857142857142,2.0,0.02,100
15.25,11204.055074194279,61.386630210032806,86.55829559568632,0.04,0.07142857142857142,2.0,0.02,100
15.5,11203.449208103993,60.89630647513942,87.65448542086547,0.04,0.07142857142857142,2.0,0.02,100
15.75,11202.84821385051,60.409866684424784,88.74191946506438,0.04,0.07142857142857142,2.0,0.02,100
16.0,11202.25205232207,59.92728059349959,89.82066708442912,0.04,0.07142857142857142,2.0,0.02,100
16.25,11201.66068471987,59.448518185102415,90.89079709502732,0.04,0.07142857142857142,2.0,0.02,100
