t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.04,0.07857142857142857,2.0,0.02,500
0.25,10847.220225510922,494.9583459176482,9.821428571428571,0.04,0.07857142857142857,2.0,0.02,500
0.5,10842.490730989584,489.96544435846135,19.543824651953805,0.04,0.07857142857142857,2.0,0.02,500
0.75,10837.810986637081,485.0208674824949,29.16814588042358,0.04,0.07857142857142857,2.0,0.02,500
1.0,10833.180468238254,480.12419027006007,38.695341491686875,0.04,0.07857142857142857,2.0,0.02,500
1.25,10828.598657103332,475.2749905246763,48.12635237199163,0.04,0.07857142857142857,2.0,0.02,500
1.5,10824.065040010177,470.47284887538297,57.46211111444063,0.04,0.07857142857142857,2.0,0.02,500
1.75,10819.579109147082,465.7173487784263,66.7035420744928,0.04,0.07857142857142857,2.0,0.02,500
2.0,10815.140362056163,461.00807651833975,75.85156142549761,0.04,0.07857142857142857,2.0,0.02,500
2.25,10810.748301577316,456.34462120843386,84.9070772142507,0.04,0.07857142857142857,2.0,0.02,500
2.5,10806.402435792728,451.7265747907122,93.87098941655923,0.04,0.07857142857142857,2.0,0.02,500
2.75,10802.102277971964,447.15353203522955,102.74418999280536,0.04,0.07857142857142857,2.0,0.02,500
3.0,10797.847346517594,442.62509053890767,111.52756294349737,0.04,0.07857142857142857,2.0,0.02,500
3.25,10793.637164911377,438.1408507238248,120.22198436479735,0.04,0.07857142857142857,2.0,0.02,500
3.5,10789.47126166099,433.7004158349932,128.82832250401535,0.04,0.07857142857142857,2.0,0.02,500
3.75,10785.3491702473,429.30339193763973,137.34743781505986,0.04,0.07857142857142857,2.0,0.02,500
4.0,10781.27042907216,424.9493879140047,145.78018301383491,0.04,0.07857142857142857,2.0,0.02,500
4.25,10777.234581406752,420.6380154596719,154.1274031335743,0.04,0.07857142857142857,2.0,0.02,500
4.5,10773.24117534045,416.3688890794449,162.38993558010355,0.04,0.07857142857142857,2.0,0.02,500
4.75,10769.289763730196,412.1416260827822,170.56861018702122,0.04,0.07857142857142857,2.0,0.02,500
5.0,10765.379904150403,407.95584657880573,178.66424927079015,0.04,0.07857142857142857,2.0,0.02,500
5.25,10761.511158843372,403.81117347089463,186.67766768573097,0.04,0.07857142857142857,2.0,0.02,500
5.5,10757.68309467021,399.7072324508776,194.60967287890927,0.04,0.07857142857142857,2.0,0.02,500
5.75,10753.895283062251,395.64365199283645,202.46106494490866,0.04,0.07857142857142857,2.0,0.02,500
6.0,10750.147299972981,391.62006334653285,210.23263668048224,0.04,0.07857142857142857,2.0,0.02,500
6.25,10746.43872583045,387.6361005304702,217.92517363907484,0.04,0.07857142857142857,2.0,0.02,500
6.5,10742.769145490183,383.69140032460245,225.53945418520908,0.04,0.07857142857142857,2.0,0.02,500
6.75,10739.138148188566,379.78560226270173,233.07624954872807,0.04,0.07857142857142857,2.0,0.02,500
7.0,10735.545327496711,375.9183486243951,240.53632387888828,0.04,0.07857142857142857,2.0,0.02,500
7.25,10731.990281274817,372.08928442688205,247.92043429829604,0.04,0.07857142857142857,2.0,0.02,500
7.5,10728.47261162697,368.29805741634374,255.22933095668122,0.04,0.07857142857142857,2.0,0.02,500
7.75,10724.99192485644,364.5443180590536,262.4637570845023,0.04,0.07857142857142857,2.0,0.02,500
8.0,10721.54783142142,360.82771953220015,269.6244490463765,0.04,0.07857142857142857,2.0,0.02,500
8.25,10718.139945891233,357.14791771443225,276.71213639433046,0.04,0.07857142857142857,2.0,0.02,500
8.5,10714.767886902995,353.50457117613604,283.7275419208639,0.04,0.07857142857142857,2.0,0.02,500
8.75,10711.431277118718,349.8973411694534,290.67138171182376,0.04,0.07857142857142857,2.0,0.02,500
9.0,10708.129743182863,346.3258916180518,297.54436519908086,0.04,0.07857142857142857,2.0,0.02,500
9.25,10704.862915680334,342.7898891066536,304.3471952130069,0.04,0.07857142857142857,2.0,0.02,500
9.5,10701.630429094916,339.2890028703351,311.0805680347447,0.04,0.07857142857142857,2.0,0.02,500
9.75,10698.431921768124,335.8229047836028,317.74517344826916,0.04,0.07857142857142857,2.0,0.02,500
10.0,10695.267035858507,332.3912693492567,324.3416947922328,0.04,0.07857142857142857,2.0,0.02,500
10.25,10692.135417301355,328.9937736870477,330.87080901159317,0.04,0.07857142857142857,2.0,0.02,500
10.5,10689.03671576884,325.63009752213844,337.3331867090173,0.04,0.07857142857142857,2.0,0.02,500
10.75,10685.97058463056,322.29992317337474,343.7294921960593,0.04,0.07857142857142857,2.0,0.02,500
11.0,10682.93668091451,319.0029355413758,350.06038354410776,0.04,0.07857142857142857,2.0,0.02,500
11.25,10679.934665268443,315.7388220964507,356.32651263509905,0.04,0.07857142857142857,2.0,0.02,500
11.5,10676.964201921652,312.50727286634867,362.5285252119936,0.04,0.07857142857142857,2.0,0.02,500
11.75,10674.024958647133,309.30798042385027,368.6670609290112,0.04,0.07857142857142857,2.0,0.02,500
12.0,10671.116606724165,306.1406398742066,374.74275340162256,0.04,0.07857142857142857,2.0,0.02,500
12.25,10668.238820901266,303.0049488424336,380.7562302562945,0.04,0.07857142857142857,2.0,0.02,500
12.5,10665.391279359541,299.90060746046777,386.70811317998516,0.04,0.07857142857142857,2.0,0.02,500
12.75,10662.573663676416,296.8273183541907,392.5990179693872,0.04,0.07857142857142857,2.0,0.02,500
13.0,10659.78565878975,293.7847866303278,398.42955457991593,0.04,0.07857142857142857,2.0,0.02,500
13.25,10657.026952962326,290.77271986322825,404.20032717444025,0.04,0.07857142857142857,2.0,0.02,500
13.5,10654.297237746709,287.79082808153197,409.91193417175367,0.04,0.07857142857142857,2.0,0.02,500
13.75,10651.59620795048,284.8388237547298,415.56496829478374,0.04,0.07857142857142857,2.0,0.02,500
14.0,10648.923561601834,281.91642177962217,421.1600166185374,0.04,0.07857142857142857,2.0,0.02,500
14.25,10646.27899991553,279.0233394666829,426.69766061777995,0.04,0.07857142857142857,2.0,0.02,500
14.5,10643.662227259214,276.15929652633235,432.17847621444696,0.04,0.07857142857142857,2.0,0.02,500
14.75,10641.07295112008,273.3240150551267,437.60303382478565,0.04,0.07857142857142857,2.0,0.02,500
15.0,10638.5108820719,270.51721952186733,442.97189840622565,0.04,0.07857142857142857,2.0,0.02,500
15.25,10635.97573374238,267.73863675363646,448.2856295039766,0.04,0.07857142857142857,2.0,0.02,500
15.5,10633.467222780879,264.98799592176334,453.5447812973516,0.04,0.07857142857142857,2.0,0.02,500
15.75,10630.985068826452,262.2650285277262,458.7499026458148,0.04,0.07857142857142857,2.0,0.02,500
16.0,10628.528994476246,259.5694683889945,463.9015371347523,0.04,0.07857142857142857,2.0,0.02,500
16.25,10626.098725254213,256.9010516248163,469.0002231209647,0.04,0.07857142857142857,2.0,0.02,500
