t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.04,0.07142857142857142,2.0,0.02,2
0.25,11349.980003523608,1.9842821906775394,0.03571428571428571,0.04,0.07142857142857142,2.0,0.02,2
0.5,11349.96016423257,1.968687871167022,0.07114789626209891,0.04,0.07142857142857142,2.0,0.02,2
0.75,11349.940480891386,1.9532160717957687,0.10630303681865289,0.04,0.07142857142857142,2.0,0.02,2
1.0,11349.92095227426,1.9378658304966392,0.14118189524357733,0.04,0.07142857142857142,2.0,0.02,2
1.25,11349.901577165036,1.9226361927485114,0.1757866422167316,0.04,0.07142857142857142,2.0,0.02,2
1.5,11349.88235435711,1.9075262115172271,0.21011943137295502,0.04,0.07142857142857142,2.0,0.02,2
1.75,11349.863282653369,1.892534947196996,0.24418239943576264,0.04,0.07142857142857142,2.0,0.02,2
2.0,11349.844360866098,1.877661467552258,0.2779776663499947,0.04,0.07142857142857142,2.0,0.02,2
2.25,11349.825587816928,1.862904847659996,0.3115073354134279,0.04,0.07142857142857142,2.0,0.02,2
2.5,11349.806962336741,1.8482641698525013,0.3447734934073564,0.04,0.07142857142857142,2.0,0.02,2
2.75,11349.788483265615,1.8337385236605825,0.3777782107261511,0.04,0.07142857142857142,2.0,0.02,2
3.0,11349.77014945274,1.8193270057572184,0.41052354150580433,0.04,0.07142857142857142,2.0,0.02,2
3.25,11349.75195975635,1.8050287199016495,0.44301152375146896,0.04,0.07142857142857142,2.0,0.02,2
3.5,11349.733913043654,1.7908427768839053,0.47524417946399844,0.04,0.07142857142857142,2.0,0.02,2
3.75,11349.716008190766,1.7767682944697647,0.5072235147654968,0.04,0.07142857142857142,2.0,0.02,2
4.0,11349.69824408263,1.7628043973461447,0.5389515200238855,0.04,0.07142857142857142,2.0,0.02,2
4.25,11349.680619612956,1.7489502170669147,0.5704301699764952,0.04,0.07142857142857142,2.0,0.02,2
4.5,11349.663133684147,1.7352048919991343,0.6016614238526901,0.04,0.07142857142857142,2.0,0.02,2
4.75,11349.645785207234,1.7215675672697095,0.6326472254955318,0.04,0.07142857142857142,2.0,0.02,2
5.0,11349.628573101805,1.7080373947124652,0.6633895034824908,0.04,0.07142857142857142,2.0,0.02,2
5.25,11349.61149629594,1.6946135328156295,0.6938901712452135,0.04,0.07142857142857142,2.0,0.02,2
5.5,11349.594553726143,1.68129514666973,0.7241511271883497,0.04,0.07142857142857142,2.0,0.02,2
5.75,11349.577744337277,1.6680814079158928,0.754174254807452,0.04,0.07142857142857142,2.0,0.02,2
6.0,11349.5610670825,1.6549714946945484,0.7839614228059502,0.04,0.07142857142857142,2.0,0.02,2
6.25,11349.544520923195,1.6419645915945358,0.81351448521121,0.04,0.07142857142857142,2.0,0.02,2
6.5,11349.528104828909,1.6290598896026032,0.8428352814896838,0.04,0.07142857142857142,2.0,0.02,2
6.75,11349.511817777287,1.6162565860533042,0.8719256366611589,0.04,0.07142857142857142,2.0,0.02,2
7.0,11349.495658754011,1.6035538845792836,0.9007873614121107,0.04,0.07142857142857142,2.0,0.02,2
7.25,11349.479626752733,1.5909509950619518,0.9294222522081693,0.04,0.07142857142857142,2.0,0.02,2
7.5,11349.463720775015,1.5784471335825438,0.9578320914057041,0.04,0.07142857142857142,2.0,0.02,2
7.75,11349.447939830266,1.5660415223735602,0.9860186473625353,0.04,0.07142857142857142,2.0,0.02,2
8.0,11349.432282935684,1.5537333897705865,1.0139836745477775,0.04,0.07142857142857142,2.0,0.02,2
8.25,11349.416749116188,1.54152197016449,1.0417289136508237,0.04,0.07142857142857142,2.0,0.02,2
8.5,11349.40133740436,1.529406503953988,1.0692560916894753,0.04,0.07142857142857142,2.0,0.02,2
8.75,11349.38604684039,1.517386237498587,1.0965669221172252,0.04,0.07142857142857142,2.0,0.02,2
9.0,11349.370876472003,1.505460423071889,1.1236631049297,0.04,0.07142857142857142,2.0,0.02,2
9.25,11349.35582535442,1.4936283188152637,1.1505463267702694,0.04,0.07142857142857142,2.0,0.02,2
9.5,11349.340892550279,1.481889188691879,1.1772182610348276,0.04,0.07142857142857142,2.0,0.02,2
9.75,11349.326077129588,1.4702423024410944,1.203680567975754,0.04,0.07142857142857142,2.0,0.02,2
10.0,11349.311378169667,1.4586869355332073,1.2299348948050592,0.04,0.07142857142857142,2.0,0.02,2
10.25,11349.296794755084,1.4472223691245543,1.2559828757967237,0.04,0.07142857142857142,2.0,0.02,2
10.5,11349.282325977605,1.4358478900129625,1.2818261323882336,0.04,0.07142857142857142,2.0,0.02,2
10.75,11349.267970936131,1.4245627905935494,1.3074662732813223,0.04,0.07142857142857142,2.0,0.02,2
11.0,11349.253728736649,1.413366368814866,1.3329048945419213,0.04,0.07142857142857142,2.0,0.02,2
11.25,11349.239598492171,1.402257928135385,1.3581435796993295,0.04,0.07142857142857142,2.0,0.02,2
11.5,11349.225579322681,1.3912367774803267,1.3831838998446042,0.04,0.07142857142857142,2.0,0.02,2
11.75,11349.21167035508,1.3803022311988233,1.4080274137281814,0.04,0.07142857142857142,2.0,0.02,2
12.0,11349.197870723128,1.369453609021417,1.4326756678567318,0.04,0.07142857142857142,2.0,0.02,2
12.25,11349.184179567399,1.358690236017891,1.4571301965892571,0.04,0.07142857142857142,2.0,0.02,2
12.5,11349.17059603522,1.3480114425554286,1.4813925222324338,0.04,0.07142857142857142,2.0,0.02,2
12.75,11349.157119280615,1.3374165642571008,1.5054641551352093,0.04,0.07142857142857142,2.0,0.02,2
13.0,11349.143748464265,1.3269049419606764,1.5293465937826576,0.04,0.07142857142857142,2.0,0.02,2
13.25,11349.13048275344,1.3164759216777553,1.5530413248890982,0.04,0.07142857142857142,2.0,0.02,2
13.5,11349.117321321964,1.3061288545532201,1.5765498234904867,0.04,0.07142857142857142,2.0,0.02,2
13.75,11349.104263350147,1.2958630968250058,1.59987355303608,0.04,0.07142857142857142,2.0,0.02,2
14.0,11349.091308024745,1.2856780097841816,1.6230139654793836,0.04,0.07142857142857142,2.0,0.02,2
14.25,11349.078454538905,1.2755729597353476,1.6459725013683868,0.04,0.07142857142857142,2.0,0.02,2
14.5,11349.065702092117,1.2655473179573384,1.6687505899350894,0.04,0.07142857142857142,2.0,0.02,2
14.75,11349.05304989016,1.255600460664235,1.6913496491843276,0.04,0.07142857142857142,2.0,0.02,2
15.0,11349.04049714506,1.2457317689666814,1.7137710859819033,0.04,0.07142857142857142,2.0,0.02,2
15.25,11349.028043075034,1.2359406288335026,1.7360162961420227,0.04,0.07142857142857142,2.0,0.02,2
15.5,11349.015686904442,1.2262264310536246,1.7580866645140496,0.04,0.07142857142857142,2.0,0.02,2
