t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11342.0,10.0,0.0,0.04,0.0857142857142857,2.0,0.02,10
0.25,11341.900088090204,9.885626195509916,0.21428571428571425,0.04,0.0857142857142857,2.0,0.02,10
0.5,11341.801319780992,9.772559657675467,0.42612056133235526,0.04,0.0857142857142857,2.0,0.02,10
0.75,11341.703681981466,9.660785464538003,0.6355325539968295,0.04,0.0857142857142857,2.0,0.02,10
1.0,11341.607161750604,9.550288864016554,0.8425493853797867,0.04,0.0857142857142857,2.0,0.02,10
1.25,11341.51174629555,9.441055271984148,1.0471984324658556,0.04,0.0857142857142857,2.0,0.02,10
1.5,11341.417422969911,9.333070270365676,1.2495067597226588,0.04,0.0857142857142857,2.0,0.02,10
1.75,11341.324179272084,9.226319605257077,1.4495011226590662,0.04,0.0857142857142857,2.0,0.02,10
2.0,11341.232002843592,9.120789185065592,1.6472079713431462,0.04,0.0857142857142857,2.0,0.02,10
2.25,11341.140881467449,9.016465078670874,1.8426534538802661,0.04,0.0857142857142857,2.0,0.02,10
2.5,11341.05080306654,8.913333513606718,2.035863419851785,0.04,0.0857142857142857,2.0,0.02,10
2.75,11340.961755702021,8.811380874263175,2.2268634237147857,0.04,0.0857142857142857,2.0,0.02,10
3.0,11340.873727571727,8.71059370010885,2.4156787281632823,0.04,0.0857142857142857,2.0,0.02,10
3.25,11340.786707008614,8.610958683933132,2.602334307451329,0.04,0.0857142857142857,2.0,0.02,10
3.5,11340.700682479212,8.51246267010817,2.7868548506784676,0.04,0.0857142857142857,2.0,0.02,10
3.75,11340.61564258209,8.415092652870339,2.9692647650379285,0.04,0.0857142857142857,2.0,0.02,10
4.0,11340.531576046349,8.318835774621027,3.149588179028007,0.04,0.0857142857142857,2.0,0.02,10
4.25,11340.448471730124,8.223679324246488,3.327848945627029,0.04,0.0857142857142857,2.0,0.02,10
4.5,11340.366318619108,8.129610735456577,3.5040706454323107,0.04,0.0857142857142857,2.0,0.02,10
4.75,11340.28510582509,8.036617585142151,3.6782765897635232,0.04,0.0857142857142857,2.0,0.02,10
5.0,11340.204822584516,7.944687591750929,3.850489823730855,0.04,0.0857142857142857,2.0,0.02,10
5.25,11340.125458257047,7.853808613681609,4.0207331292683754,0.04,0.0857142857142857,2.0,0.02,10
5.5,11340.047002324169,7.763968647696046,4.189029028132981,0.04,0.0857142857142857,2.0,0.02,10
5.75,11339.96944438778,7.675155827349276,4.355399784869324,0.04,0.0857142857142857,2.0,0.02,10
