t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11252.0,100.0,0.0,0.04,0.0857142857142857,2.0,0.02,100
0.25,11251.008809020437,98.84833383670593,2.1428571428571423,0.04,0.0857142857142857,2.0,0.02,100
0.5,11250.029119560648,97.70984471428095,4.261035725072269,0.04,0.0857142857142857,2.0,0.02,100
0.75,11249.060798032897,96.58438385529777,6.3548181118068605,0.04,0.0857142857142857,2.0,0.02,100
1.0,11248.10371240382,95.47180411604748,8.42448348013467,0.04,0.0857142857142857,2.0,0.02,100
1.25,11247.157732176276,94.37195996967587,10.470307854049974,0.04,0.0857142857142857,2.0,0.02,100
1.5,11246.22272837142,93.2847074894683,12.492564139114457,0.04,0.0857142857142857,2.0,0.02,100
1.75,11245.298573510974,92.20990433228216,14.49152215674592,0.04,0.0857142857142857,2.0,0.02,100
2.0,11244.385141599723,91.14740972212647,16.467448678151964,0.04,0.0857142857142857,2.0,0.02,100
2.25,11243.482308108201,90.09708443388774,18.420607457911817,0.04,0.0857142857142857,2.0,0.02,100
2.5,11242.589949955589,89.05879077720162,20.35125926720941,0.04,0.0857142857142857,2.0,0.02,100
2.75,11241.70794549281,88.03239258046938,22.259661926720874,0.04,0.0857142857142857,2.0,0.02,100
3.0,11240.836174485821,87.01775517501859,24.146070339159504,0.04,0.0857142857142857,2.0,0.02,100
3.25,11239.97451809911,86.01474537940739,26.01073652148133,0.04,0.0857142857142857,2.0,0.02,100
3.5,11239.122858879373,85.02323148387127,27.853909636754345,0.04,0.0857142857142857,2.0,0.02,100
3.75,11238.281080739393,84.04308323491195,29.675836025694444,0.04,0.0857142857142857,2.0,0.02,100
4.0,11237.4490689421,83.0741718200273,31.47675923787113,0.04,0.0857142857142857,2.0,0.02,100
4.25,11236.62671008483,82.11636985258173,33.256920062586,0.04,0.0857142857142857,2.0,0.02,100
4.5,11235.813892083755,81.16955135681603,35.01655655942704,0.04,0.0857142857142857,2.0,0.02,100
4.75,11235.010504158501,80.23359175299609,36.755904088501666,0.04,0.0857142857142857,2.0,0.02,100
5.0,11234.216436816947,79.30836784269945,38.47519534035158,0.04,0.0857142857142857,2.0,0.02,100
5.25,11233.431581840206,78.39375779423904,40.174660365552285,0.04,0.0857142857142857,2.0,0.02,100
5.5,11232.655832267774,77.48964112822317,41.85452660400026,0.04,0.0857142857142857,2.0,0.02,100
5.75,11231.889082382855,76.595898703251,43.515018913890756,0.04,0.0857142857142857,2.0,0.02,100
6.0,11231.131227697866,75.7124127017425,45.15635960038899,0.04,0.0857142857142857,2.0,0.02,100
6.25,11230.382164940098,74.8390666159023,46.778768443997755,0.04,0.0857142857142857,2.0,0.02,100
6.5,11229.641792037557,73.97574523381634,48.38246272862423,0.04,0.0857142857142857,2.0,0.02,100
6.75,11228.910008104967,73.1223346256805,49.96765726934887,0.04,0.0857142857142857,2.0,0.02,100
7.0,11228.186713429937,72.27872213016042,51.534564439899164,0.04,0.0857142857142857,2.0,0.02,100
