t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11347.0,5.0,0.0,0.16,0.05714285714285714,2.0,0.08,5
0.25,11346.800088090204,5.128483338367059,0.07142857142857142,0.16,0.05714285714285714,2.0,0.08,5
0.5,11346.59504272306,5.260264657820401,0.1446926191195294,0.16,0.05714285714285714,2.0,0.08,5
0.75,11346.384732318233,5.395428424678305,0.21983925708839228,0.16,0.05714285714285714,2.0,0.08,5
1.0,11346.16902193521,5.5340612587778875,0.29691680601236803,0.16,0.05714285714285714,2.0,0.08,5
1.25,11345.947773188134,5.676251987870178,0.3759748239949093,0.16,0.05714285714285714,2.0,0.08,5
1.5,11345.72084415853,5.8220917033625055,0.45706413810734037,0.16,0.05714285714285714,2.0,0.08,5
1.75,11345.488089305833,5.97167381744016,0.5402368767268048,0.16,0.05714285714285714,2.0,0.08,5
2.0,11345.24935937571,6.125094121600009,0.6255465026902356,0.16,0.05714285714285714,2.0,0.08,5
2.25,11345.004501306086,6.282450846629397,0.7130478472845214,0.16,0.05714285714285714,2.0,0.08,5
2.5,11344.753358130842,6.443844724064396,0.8027971450935127,0.16,0.05714285714285714,2.0,0.08,5
2.75,11344.495768881114,6.6093790491621895,0.8948520697230041,0.16,0.05714285714285714,2.0,0.08,5
3.0,11344.23156848415,6.779159745423057,0.9892717704253211,0.16,0.05714285714285714,2.0,0.08,5
3.25,11343.960587659654,6.953295430698236,1.0861169096456504,0.16,0.05714285714285714,2.0,0.08,5
3.5,11343.682652813564,7.131897484920599,1.185449701512768,0.16,0.05714285714285714,2.0,0.08,5
3.75,11343.397585929204,7.315080119495915,1.287333951297348,0.16,0.05714285714285714,2.0,0.08,5
4.0,11343.105204455742,7.5029604483931704,1.3918350958615755,0.16,0.05714285714285714,2.0,0.08,5
4.25,11342.805321193899,7.6956585609732375,1.499020245124335,0.16,0.05714285714285714,2.0,0.08,5
4.5,11342.497744178834,7.893297596595945,1.60895822456681,0.16,0.05714285714285714,2.0,0.08,5
4.75,11342.182276560146,8.096003821046391,1.7217196188038948,0.16,0.05714285714285714,2.0,0.08,5
5.0,11341.858716478928,8.303906704822165,1.8373768162474147,0.16,0.05714285714285714,2.0,0.08,5
5.25,11341.526856941786,8.517139003323903,1.9560040548877313,0.16,0.05714285714285714,2.0,0.08,5
5.5,11341.186485691784,8.735836838992482,2.07767746922093,0.16,0.05714285714285714,2.0,0.08,5
5.75,11340.837385076211,8.96013978543692,2.202475138349394,0.16,0.05714285714285714,2.0,0.08,5
6.0,11340.479331911116,9.19019095359792,2.330477135284207,0.16,0.05714285714285714,2.0,0.08,5
6.25,11340.112097342526,9.42613707999279,2.461765577478463,0.16,0.05714285714285714,2.0,0.08,5
6.5,11339.735446704288,9.668128617088355,2.5964246786212173,0.16,0.05714285714285714,2.0,0.08,5
6.75,11339.349139372425,9.916319825849294,2.7345408017224795,0.16,0.05714285714285714,2.0,0.08,5
7.0,11338.952928615967,10.170868870510171,2.8762025135203264,0.16,0.05714285714285714,2.0,0.08,5
7.25,11338.546561444135,10.43193791562031,3.0215006402419005,0.16,0.05714285714285714,2.0,0.08,5
7.5,11338.129778449835,10.699693225411503,3.170528324750762,0.16,0.05714285714285714,2.0,0.08,5
7.75,11337.702313649344,10.974305265539376,3.3233810851137835,0.16,0.05714285714285714,2.0,0.08,5
8.0,11337.263894318126,11.255948807250135,3.480156874621489,0.16,0.05714285714285714,2.0,0.08,5
8.25,11336.814240822676,11.544803034025204,3.640956143296491,0.16,0.05714285714285714,2.0,0.08,5
8.5,11336.353066448315,11.841051650757194,3.8058819009254226,0.16,0.05714285714285714,2.0,0.08,5
8.75,11335.880077222835,12.144882995511423,3.9750397816505254,0.16,0.05714285714285714,2.0,0.08,5
9.0,11335.394971735912,12.45649015392808,4.148538110157832,0.16,0.05714285714285714,2.0,0.08,5
9.25,11334.897440954177,12.776071076320973,4.326487969499661,0.16,0.05714285714285714,2.0,0.08,5
9.5,11334.387168031879,13.103828697529613,4.509003270589961,0.16,0.05714285714285714,2.0,0.08,5
9.75,11333.863828117004,13.439971059582206,4.696200823411813,0.16,0.05714285714285714,2.0,0.08,5
10.0,11333.327088152793,13.784711437227944,4.888200409977273,0.16,0.05714285714285714,2.0,0.08,5
10.25,11332.77660667452,14.138268466397786,5.085124859080529,0.16,0.05714285714285714,2.0,0.08,5
10.5,11332.21203360146,14.500866275653685,5.287100122886212,0.16,0.05714285714285714,2.0,0.08,5
10.75,11331.633010023917,14.872734620687012,5.49425535539555,0.16,0.05714285714285714,2.0,0.08,5
11.0,11331.039167985238,15.254109021927635,5.706722992833936,0.16,0.05714285714285714,2.0,0.08,5
11.25,11330.43013025867,15.645230905325876,5.9246388360043305,0.16,0.05714285714285714,2.0,0.08,5
11.5,11329.805510118978,16.046347746370255,6.1481421346518434,0.16,0.05714285714285714,2.0,0.08,5
11.75,11329.16491110871,16.45771321740458,6.377375673885704,0.16,0.05714285714285714,2.0,0.08,5
12.0,11328.507926798986,16.879587338308653,6.612485862705769,0.16,0.05714285714285714,2.0,0.08,5
12.25,11327.834140544712,17.312236630607394,6.853622824681607,0.16,0.05714285714285714,2.0,0.08,5
12.5,11327.143125234094,17.75593427507384,7.100940490833142,0.16,0.05714285714285714,2.0,0.08,5
12.75,11326.434443032345,18.210960272891963,7.354596694762768,0.16,0.05714285714285714,2.0,0.08,5
13.0,11325.707645119464,18.677601610445755,7.614753270089796,0.16,0.05714285714285714,2.0,0.08,5
13.25,11324.962271421959,19.156152427801537,7.881576150239021,0.16,0.05714285714285714,2.0,0.08,5
13.5,11324.197850338413,19.646914190950746,8.155235470636185,0.16,0.05714285714285714,2.0,0.08,5
13.75,11323.413898458755,20.150195867880903,8.435905673364053,0.16,0.05714285714285714,2.0,0.08,5
14.0,11322.609920277124,20.666314108542707,8.72376561433378,0.16,0.05714285714285714,2.0,0.08,5
14.25,11321.78540789819,21.195593428781407,9.018998673027248,0.16,0.05714285714285714,2.0,0.08,5
14.5,11320.939840736832,21.7383663983008,9.321792864866982,0.16,0.05714285714285714,2.0,0.08,5
14.75,11320.072685211,22.29497383272828,9.632340956271278,0.16,0.05714285714285714,2.0,0.08,5
15.0,11319.183394427697,22.865764989849342,9.950840582453111,0.16,0.05714285714285714,2.0,0.08,5
15.25,11318.271407861897,23.451097770079887,10.277494368022387,0.16,0.05714285714285714,2.0,0.08,5
15.5,11317.336151028303,24.051338921244497,10.6125100504521,0.16,0.05714285714285714,2.0,0.08,5
15.75,11316.3770351458,24.6668642477286,10.956100606469878,0.16,0.05714285714285714,2.0,0.08,5
16.0,11315.393456794489,25.298058824072026,11.30848438143743,0.16,0.05714285714285714,2.0,0.08,5
16.25,11314.384797565146,25.94531721307101,11.669885221781316,0.16,0.05714285714285714,2.0,0.08,5
16.5,11313.350423701004,26.609043688455124,12.040532610539474,0.16,0.05714285714285714,2.0,0.08,5
16.75,11312.289685731705,27.289652462204785,12.420661806088832,0.16,0.05714285714285714,2.0,0.08,5
17.0,11311.201918099303,27.98756791657428,12.810513984120329,0.16,0.05714285714285714,2.0,0.08,5
17.25,11310.086438776185,28.703224840884083,13.210336382928533,0.16,0.05714285714285714,2.0,0.08,5
17.5,11308.942548874767,29.43706867314518,13.62038245208402,0.16,0.05714285714285714,2.0,0.08,5
17.75,11307.769532248862,30.189555746576822,14.040912004557521,0.16,0.05714285714285714,2.0,0.08,5
18.0,11306.566655086554,30.961153541077497,14.472191372365762,0.16,0.05714285714285714,2.0,0.08,5
18.25,11305.33316549448,31.752340939707395,14.914493565809726,0.16,0.05714285714285714,2.0,0.08,5
18.5,11304.06829307338,32.56360849023867,15.368098436376975,0.16,0.05714285714285714,2.0,0.08,5
18.75,11302.771248484787,33.3954586718278,15.833292843380384,0.16,0.05714285714285714,2.0,0.08,5
19.0,11301.441223008727,34.248406166861926,16.310370824406494,0.16,0.05714285714285714,2.0,0.08,5
19.25,11300.077388092319,35.12297813802879,16.79963376964738,0.16,0.05714285714285714,2.0,0.08,5
19.5,11298.678894889148,36.01971451065677,17.301390600190647,0.16,0.05714285714285714,2.0,0.08,5
19.75,11297.244873789285,36.93916826036884,17.815957950342888,0.16,0.05714285714285714,2.0,0.08,5
20.0,11295.774433939843,37.88190570609076,18.343660354062443,0.16,0.05714285714285714,2.0,0.08,5
20.25,11294.266662755968,38.848506808450374,18.884830435578024,0.16,0.05714285714285714,2.0,0.08,5
20.5,11292.720625422126,39.83956547360082,19.43980910427017,0.16,0.05714285714285714,2.0,0.08,5
20.75,11291.135364383606,40.85568986249658,20.00894575389304,0.16,0.05714285714285714,2.0,0.08,5
21.0,11289.509898828135,41.897502705646396,20.592598466214422,0.16,0.05714285714285714,2.0,0.08,5
21.25,11287.843224157481,42.96564162336248,21.19113421915223,0.16,0.05714285714285714,2.0,0.08,5
21.5,11286.13431144899,44.0607594515201,21.804929099485978,0.16,0.05714285714285714,2.0,0.08,5
21.75,11284.382106906938,45.1835245728359,22.43436852022198,0.16,0.05714285714285714,2.0,0.08,5
22.0,11282.585531303637,46.33462125366738,23.079847442691065,0.16,0.05714285714285714,2.0,0.08,5
22.25,11280.743479410208,47.51474998632939,23.74177060345774,0.16,0.05714285714285714,2.0,0.08,5
22.5,11278.85481941696,48.72462783691663,24.42055274611959,0.16,0.05714285714285714,2.0,0.08,5
22.75,11276.918392343307,49.964988798613625,25.11661885807554,0.16,0.05714285714285714,2.0,0.08,5
23.0,11274.933011437188,51.2365841504658,25.830404412341448,0.16,0.05714285714285714,2.0,0.08,5
23.25,11272.897461563927,52.54018282157692,26.562355614490958,0.16,0.05714285714285714,2.0,0.08,5
23.5,11270.810498584508,53.876571760688904,27.3129296547992,0.16,0.05714285714285714,2.0,0.08,5
23.75,11268.670848723239,55.24655631109082,28.082594965666182,0.16,0.05714285714285714,2.0,0.08,5
24.0,11266.477207924807,56.650960590793424,28.87183148439605,0.16,0.05714285714285714,2.0,0.08,5
24.25,11264.228241200693,58.09062787789492,29.681130921407384,0.16,0.05714285714285714,2.0,0.08,5
24.5,11261.922581964995,59.56642100105217,30.51099703394874,0.16,0.05714285714285714,2.0,0.08,5
24.75,11259.558831359644,61.07922273495946,31.361945905392343,0.16,0.05714285714285714,2.0,0.08,5
25.0,11257.135557569094,62.62993620072399,32.23450623017748,0.16,0.05714285714285714,2.0,0.08,5
25.25,11254.651295124508,64.21948527101375,33.12921960447354,0.16,0.05714285714285714,2.0,0.08,5
25.5,11252.104544197526,65.84881497983895,34.04664082263088,0.16,0.05714285714285714,2.0,0.08,5
25.75,11249.493769883697,67.5188919368131,34.98733817948572,0.16,0.05714285714285714,2.0,0.08,5
26.0,11246.81740147569,69.23070474572363,35.95189377858305,0.16,0.05714285714285714,2.0,0.08,5
26.25,11244.073831726391,70.98526442722508,36.9409038463791,0.16,0.05714285714285714,2.0,0.08,5
26.5,11241.261416102063,72.78360484545004,37.954979052482315,0.16,0.05714285714285714,2.0,0.08,5
26.75,11238.378472025692,74.62678313831421,38.99474483598875,0.16,0.05714285714285714,2.0,0.08,5
27.0,11235.423278110758,76.51588015127192,40.060841737964665,0.16,0.05714285714285714,2.0,0.08,5
27.25,11232.39407338561,78.45200087425793,41.15392574012569,0.16,0.05714285714285714,2.0,0.08,5
27.5,11229.289056508707,80.43627488152933,42.27466860975795,0.16,0.05714285714285714,2.0,0.08,5
