t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,10852.0,500.0,0.0,0.08,0.07142857142857142,2.0,0.04,500
0.25,10842.440451021846,500.6309775495822,8.928571428571429,0.08,0.07142857142857142,2.0,0.04,500
0.5,10832.877269975303,501.25431971131195,17.868410313385397,0.08,0.07142857142857142,2.0,0.04,500
0.75,10823.310627046343,501.8699926454269,26.81938030823025,0.08,0.07142857142857142,2.0,0.04,500
1.0,10813.74069254177,502.47796299561605,35.78134446261287,0.08,0.07142857142857142,2.0,0.04,500
1.25,10804.1676368766,503.07819789300845,44.75416523039173,0.08,0.07142857142857142,2.0,0.04,500
1.5,10794.591630561425,503.67066496009494,53.73770447848116,0.08,0.07142857142857142,2.0,0.04,500
1.75,10785.012844189794,504.25533231458104,62.73182349562572,0.08,0.07142857142857142,2.0,0.04,500
2.0,10775.431448425586,504.83216857317063,71.73638300124324,0.08,0.07142857142857142,2.0,0.04,500
2.25,10765.847613990385,505.40114285527955,80.75124315433557,0.08,0.07142857142857142,2.0,0.04,500
2.5,10756.261511650857,505.9622247866783,89.77626356246556,0.08,0.07142857142857142,2.0,0.04,500
2.75,10746.673312206138,506.5153845030632,98.8113032907991,0.08,0.07142857142857142,2.0,0.04,500
3.0,10737.083186475234,507.060592653555,107.85622087121095,0.08,0.07142857142857142,2.0,0.04,500
3.25,10727.491305284422,507.5978204041245,116.910874311453,0.08,0.07142857142857142,2.0,0.04,500
3.5,10717.897839454672,508.12703944094454,125.97512110438379,0.08,0.07142857142857142,2.0,0.04,500
3.75,10708.302959789076,508.6482219736671,135.0488182372578,0.08,0.07142857142857142,2.0,0.04,500
4.0,10698.706837060303,509.16134073862554,144.13182220107328,0.08,0.07142857142857142,2.0,0.04,500
4.25,10689.109641998064,509.66636900196096,153.2239889999773,0.08,0.07142857142857142,2.0,0.04,500
4.5,10679.511545276604,510.1632805626722,162.32517416072662,0.08,0.07142857142857142,2.0,0.04,500
4.75,10669.912717502211,510.6520497555885,171.4352327422029,0.08,0.07142857142857142,2.0,0.04,500
5.0,10660.313329200757,511.13265145426493,180.55401934498127,0.08,0.07142857142857142,2.0,0.04,500
5.25,10650.713550805254,511.6050610737991,189.6813881209503,0.08,0.07142857142857142,2.0,0.04,500
5.5,10641.113552643452,512.0692545735698,198.8171927829824,0.08,0.07142857142857142,2.0,0.04,500
5.75,10631.513504925455,512.5252084598955,207.9612866146533,0.08,0.07142857142857142,2.0,0.04,500
6.0,10621.913577731382,512.9728997886136,217.11352248000856,0.08,0.07142857142857142,2.0,0.04,500
6.25,10612.313940999047,513.4123061675798,226.27375283337665,0.08,0.07142857142857142,2.0,0.04,500
6.5,10602.714764511693,513.8434057590852,235.4418297292263,0.08,0.07142857142857142,2.0,0.04,500
6.75,10593.116217885743,514.2661772821937,244.61760483206712,0.08,0.07142857142857142,2.0,0.04,500
7.0,10583.518470558614,514.6806000149973,253.800929426392,0.08,0.07142857142857142,2.0,0.04,500
7.25,10573.921691776555,515.0866537967888,262.9916544266598,0.08,0.07142857142857142,2.0,0.04,500
7.5,10564.326050582535,515.4843190301532,272.18963038731675,0.08,0.07142857142857142,2.0,0.04,500
7.75,10554.731715804175,515.8735766829745,281.3947075128552,0.08,0.07142857142857142,2.0,0.04,500
8.0,10545.138856041734,516.2544082903618,290.6067356679083,0.08,0.07142857142857142,2.0,0.04,500
8.25,10535.547639656137,516.6267959564892,299.8255643873791,0.08,0.07142857142857142,2.0,0.04,500
8.5,10525.958234757049,516.9907223563545,309.0510428866021,0.08,0.07142857142857142,2.0,0.04,500
8.75,10516.370809191016,517.3461707374518,318.283020071537,0.08,0.07142857142857142,2.0,0.04,500
9.0,10506.785530529653,517.693124921361,327.5213445489915,0.08,0.07142857142857142,2.0,0.04,500
9.25,10497.20256605788,518.0315693052527,336.76586463687295,0.08,0.07142857142857142,2.0,0.04,500
9.5,10487.622082762231,518.3614888633074,346.0164283744667,0.08,0.07142857142857142,2.0,0.04,500
