t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11350.0,2.0,0.0,0.12,0.06428571428571428,2.0,0.06,2
0.25,11349.940010570825,2.0278465720326184,0.03214285714285714,0.12,0.06428571428571428,2.0,0.06,2
0.5,11349.879186213153,2.056080538368716,0.06473324847909565,0.12,0.06428571428571428,2.0,0.06,2
0.75,11349.81751532069,2.084707279321188,0.09777739998859286,0.12,0.06428571428571428,2.0,0.06,2
1.0,11349.754986126205,2.1137322496743254,0.1312816241205405,0.12,0.06428571428571428,2.0,0.06,2
1.25,11349.691586699302,2.143160979707511,0.16525232099030646,0.12,0.06428571428571428,2.0,0.06,2
1.5,11349.627304944175,2.172999076232787,0.1996959795927486,0.12,0.06428571428571428,2.0,0.06,2
1.75,11349.562128597323,2.203252223646477,0.23461917903220408,0.12,0.06428571428571428,2.0,0.06,2
2.0,11349.496045225238,2.2339261849950462,0.2700285897693796,0.12,0.06428571428571428,2.0,0.06,2
2.25,11349.429042222062,2.2650268030553926,0.3059309748853714,0.12,0.06428571428571428,2.0,0.06,2
2.5,11349.36110680721,2.296560001429747,0.34233319136304735,0.12,0.06428571428571428,2.0,0.06,2
2.75,11349.29222602296,2.3285317856553838,0.37924219138602544,0.12,0.06428571428571428,2.0,0.06,2
3.0,11349.222386732017,2.3609482443293315,0.41666502365548697,0.12,0.06428571428571428,2.0,0.06,2
3.25,11349.15157561503,2.3938155502482785,0.4546088347250655,0.12,0.06428571428571428,2.0,0.06,2
3.5,11349.079779168085,2.427139961563876,0.49308087035405573,0.12,0.06428571428571428,2.0,0.06,2
3.75,11349.00698370017,2.460927822953635,0.5320884768791895,0.12,0.06428571428571428,2.0,0.06,2
4.0,11348.93317533059,2.495185566807623,0.57163910260523,0.12,0.06428571428571428,2.0,0.06,2
4.25,11348.858339986358,2.5299197144311667,0.6117402992146382,0.12,0.06428571428571428,2.0,0.06,2
4.5,11348.782463399544,2.565136877263767,0.6523997231965677,0.12,0.06428571428571428,2.0,0.06,2
4.75,11348.705531104595,2.600843758114437,0.6936251372954496,0.12,0.06428571428571428,2.0,0.06,2
5.0,11348.627528435612,2.6370471524136794,0.7354244119794316,0.12,0.06428571428571428,2.0,0.06,2
5.25,11348.548440523595,2.673753949482315,0.7778055269289372,0.12,0.06428571428571428,2.0,0.06,2
5.5,11348.468252293644,2.7109711338173827,0.8207765725456173,0.12,0.06428571428571428,2.0,0.06,2
5.75,11348.38694846213,2.7487057863953317,0.8643457514819681,0.12,0.06428571428571428,2.0,0.06,2
6.0,11348.304513533823,2.78696508599273,0.9085213801918931,0.12,0.06428571428571428,2.0,0.06,2
6.25,11348.22093179898,2.825756310524713,0.9533118905024905,0.12,0.06428571428571428,2.0,0.06,2
6.5,11348.136187330398,2.8650868384014045,0.998725831207352,0.12,0.06428571428571428,2.0,0.06,2
6.75,11348.050263980422,2.9049641499025376,1.0447718696816604,0.12,0.06428571428571428,2.0,0.06,2
7.0,11347.963145377917,2.9453958285705135,1.0914587935193798,0.12,0.06428571428571428,2.0,0.06,2
7.25,11347.874814925191,2.986389562622133,1.1387955121928344,0.12,0.06428571428571428,2.0,0.06,2
7.5,11347.785255794892,3.0279531463792386,1.1867910587349757,0.12,0.06428571428571428,2.0,0.06,2
7.75,11347.694450926843,3.0700944817185154,1.235454591444642,0.12,0.06428571428571428,2.0,0.06,2
8.0,11347.60238302485,3.112821579540688,1.2847953956151181,0.12,0.06428571428571428,2.0,0.06,2
8.25,11347.50903455346,3.156142561259369,1.3348228852863078,0.12,0.06428571428571428,2.0,0.06,2
8.5,11347.414387734676,3.200065660309805,1.3855466050208334,0.12,0.06428571428571428,2.0,0.06,2
8.75,11347.318424544625,3.2445992236777745,1.4369762317043837,0.12,0.06428571428571428,2.0,0.06,2
