t,S,I,R,beta,delta,contact_rate,infection_prob,I0
0.0,11342.0,10.0,0.0,0.08,0.06428571428571428,2.0,0.04,10
0.25,11341.800176180408,10.039109533876976,0.1607142857142857,0.08,0.06428571428571428,2.0,0.04,10
0.5,11341.599574393445,10.07836848904521,0.3220571175087371,0.08,0.06428571428571428,2.0,0.04,10
0.75,11341.398191694774,10.11777740842847,0.4840308967969637,0.08,0.06428571428571428,2.0,0.04,10
1.0,11341.19602512958,10.157336836700956,0.6466380337181356,0.08,0.06428571428571428,2.0,0.04,10
1.25,11340.993071732542,10.197047320291142,0.8098809471651152,0.08,0.06428571428571428,2.0,0.04,10
1.5,11340.7893285278,10.23690940738559,0.9737620648126514,0.08,0.06428571428571428,2.0,0.04,10
1.75,11340.58479252892,10.276923647932778,1.138283823145634,0.08,0.06428571428571428,2.0,0.04,10
2.0,11340.379460738865,10.317090593646899,1.3034486674874108,0.08,0.06428571428571428,2.0,0.04,10
2.25,11340.173330149959,10.357410798011669,1.4692590520281645,0.08,0.06428571428571428,2.0,0.04,10
2.5,11339.966397743861,10.397884816284119,1.635717439853352,0.08,0.06428571428571428,2.0,0.04,10
2.75,11339.758660491529,10.438513205498376,1.802826302972204,0.08,0.06428571428571428,2.0,0.04,10
3.0,11339.550115353184,10.479296524469442,1.970588122346285,0.08,0.06428571428571428,2.0,0.04,10
3.25,11339.340759278284,10.520235333796956,2.1390053879181155,0.08,0.06428571428571428,2.0,0.04,10
3.5,11339.13058920549,10.561330195868953,2.3080805986398523,0.08,0.06428571428571428,2.0,0.04,10
3.75,11338.919602062631,10.602581674865613,2.477816262502032,0.08,0.06428571428571428,2.0,0.04,10
4.0,11338.707794766673,10.643990336762997,2.648214896562372,0.08,0.06428571428571428,2.0,0.04,10
4.25,11338.495164223687,10.685556749336774,2.819279026974635,0.08,0.06428571428571428,2.0,0.04,10
4.5,11338.281707328815,10.727281482165942,2.9910111890175473,0.08,0.06428571428571428,2.0,0.04,10
4.75,11338.067420966237,10.769165106636535,3.1634139271237856,0.08,0.06428571428571428,2.0,0.04,10
5.0,11337.852302009143,10.81120819594532,3.3364897949090158,0.08,0.06428571428571428,2.0,0.04,10
5.25,11337.636347319693,10.85341132510348,3.510241355200994,0.08,0.06428571428571428,2.0,0.04,10
5.5,11337.419553748989,10.895775070940298,3.6846711800687286,0.08,0.06428571428571428,2.0,0.04,10
5.75,11337.20191813704,10.938300012106817,3.8597818508516974,0.08,0.06428571428571428,2.0,0.04,10
6.0,11336.983437312729,10.980986729079492,4.035575958189129,0.08,0.06428571428571428,2.0,0.04,10
6.25,11336.764108093785,11.023835804163832,4.212056102049335,0.08,0.06428571428571428,2.0,0.04,10
6.5,11336.54392728674,11.066847821498039,4.389224891759111,0.08,0.06428571428571428,2.0,0.04,10
6.75,11336.322891686908,11.110023367056609,4.567084946033186,0.08,0.06428571428571428,2.0,0.04,10
7.0,11336.10099807834,11.153363028653956,4.745638893003739,0.08,0.06428571428571428,2.0,0.04,10
7.25,11335.8782432338,11.196867395947997,4.924889370249963,0.08,0.06428571428571428,2.0,0.04,10
7.5,11335.654623914726,11.24053706044373,5.104839024827699,0.08,0.06428571428571428,2.0,0.04,10
7.75,11335.430136871202,11.284372615496808,5.285490513299116,0.08,0.06428571428571428,2.0,0.04,10
8.0,11335.204778841919,11.328374656317093,5.466846501762458,0.08,0.06428571428571428,2.0,0.04,10
8.25,11334.978546554144,11.372543779972196,5.648909665881839,0.08,0.06428571428571428,2.0,0.04,10
8.5,11334.75143672369,11.416880585391002,5.8316826909171064,0.08,0.06428571428571428,2.0,0.04,10
8.75,11334.523446054878,11.461385673367193,6.015168271753748,0.08,0.06428571428571428,2.0,0.04,10
9.0,11334.294571240504,11.50605964656274,6.199369112932863,0.08,0.06428571428571428,2.0,0.04,10
9.25,11334.064808961806,11.55090310951139,6.384287928681193,0.08,0.06428571428571428,2.0,0.04,10
9.5,11333.834155888435,11.595916668622142,6.569927442941197,0.08,0.06428571428571428,2.0,0.04,10
9.75,11333.602608678415,11.641100932182695,6.756290389401196,0.08,0.06428571428571428,2.0,0.04,10
10.0,11333.37016397811,11.686456510362902,6.943379511525561,0.08,0.06428571428571428,2.0,0.04,10
10.25,11333.136818422196,11.731984015218183,7.131197562584965,0.08,0.06428571428571428,2.0,0.04,10
10.5,11332.902568633619,11.777684060692941,7.319747305686685,0.08,0.06428571428571428,2.0,0.04,10
10.75,11332.66741122357,11.823557262623961,7.509031513804965,0.08,0.06428571428571428,2.0,0.04,10
11.0,11332.431342791444,11.869604238743781,7.699052969811421,0.08,0.06428571428571428,2.0,0.04,10
11.25,11332.19435992481,11.915825608684058,7.889814466505518,0.08,0.06428571428571428,2.0,0.04,10
11.5,11331.956459199375,11.962221993978913,8.081318806645083,0.08,0.06428571428571428,2.0,0.04,10
11.75,11331.717637178954,12.008794018068262,8.273568802976886,0.08,0.06428571428571428,2.0,0.04,10
12.0,11331.47789041543,12.055542306301122,8.466567278267268,0.08,0.06428571428571428,2.0,0.04,10
12.25,11331.237215448728,12.102467485938915,8.660317065332823,0.08,0.06428571428571428,2.0,0.04,10
12.5,11330.99560880677,12.149570186158732,8.854821007071127,0.08,0.06428571428571428,2.0,0.04,10
12.75,11330.753067005451,12.1968510380566,9.050081956491535,0.08,0.06428571428571428,2.0,0.04,10
13.0,11330.509586548602,12.244310674650725,9.246102776746016,0.08,0.06428571428571428,2.0,0.04,10
13.25,11330.265163927954,12.291949730884705,9.442886341160046,0.08,0.06428571428571428,2.0,0.04,10
13.5,11330.019795623104,12.339768843630736,9.640435533263549,0.08,0.06428571428571428,2.0,0.04,10
13.75,11329.773478101484,12.387768651692804,9.8387532468219,0.08,0.06428571428571428,2.0,0.04,10
14.0,11329.526207818322,12.435949795809838,10.037842385866963,0.08,0.06428571428571428,2.0,0.04,10
14.25,11329.277981216612,12.484312918658864,10.237705864728193,0.08,0.06428571428571428,2.0,0.04,10
14.5,11329.028794727077,12.532858664858123,10.438346608063782,0.08,0.06428571428571428,2.0,0.04,10
14.75,11328.778644768137,12.581587680970184,10.63976755089186,0.08,0.06428571428571428,2.0,0.04,10
15.0,11328.527527745873,12.630500615505023,10.841971638621738,0.08,0.06428571428571428,2.0,0.04,10
15.25,11328.275440053992,12.679598118923085,11.044961827085212,0.08,0.06428571428571428,2.0,0.04,10
15.5,11328.022378073794,12.728880843638333,11.248741082567904,0.08,0.06428571428571428,2.0,0.04,10
15.75,11327.768338174139,12.778349444021265,11.453312381840663,0.08,0.06428571428571428,2.0,0.04,10
16.0,11327.513316711407,12.828004576401911,11.658678712191005,0.08,0.06428571428571428,2.0,0.04,10
16.25,11327.257310029472,12.877846899072818,11.864843071454606,0.08,0.06428571428571428,2.0,0.04,10
16.5,11327.000314459661,12.927877072291999,12.071808468046848,0.08,0.06428571428571428,2.0,0.04,10
16.75,11326.74232632072,12.978095758285864,12.279577920994399,0.08,0.06428571428571428,2.0,0.04,10
17.0,11326.483341918782,13.028503621252137,12.48815445996685,0.08,0.06428571428571428,2.0,0.04,10
17.25,11326.22335754733,13.079101327362736,12.697541125308403,0.08,0.06428571428571428,2.0,0.04,10
17.5,11325.962369487164,13.129889544766637,12.90774096806959,0.08,0.06428571428571428,2.0,0.04,10
17.75,11325.700374006368,13.180868943592715,13.118757050039052,0.08,0.06428571428571428,2.0,0.04,10
18.0,11325.437367360271,13.232040195952557,13.330592443775364,0.08,0.06428571428571428,2.0,0.04,10
18.25,11325.173345791418,13.283403975943251,13.543250232638888,0.08,0.06428571428571428,2.0,0.04,10
18.5,11324.908305529527,13.334960959650155,13.75673351082369,0.08,0.06428571428571428,2.0,0.04,10
18.75,11324.642242791462,13.386711825149632,13.971045383389496,0.08,0.06428571428571428,2.0,0.04,10
19.0,11324.375153781195,13.438657252511765,14.186188966293686,0.08,0.06428571428571428,2.0,0.04,10
19.25,11324.107034689774,13.490797923803052,14.40216738642334,0.08,0.06428571428571428,2.0,0.04,10
19.5,11323.837881695285,13.543134523089062,14.618983781627318,0.08,0.06428571428571428,2.0,0.04,10
19.75,11323.567690962815,13.59566773643707,14.836641300748392,0.08,0.06428571428571428,2.0,0.04,10
20.0,11323.296458644427,13.648398251918673,15.055143103655416,0.08,0.06428571428571428,2.0,0.04,10
20.25,11323.024180879112,13.701326759612362,15.274492361275538,0.08,0.06428571428571428,2.0,0.04,10
20.5,11322.750853792768,13.754453951606088,15.49469225562645,0.08,0.06428571428571428,2.0,0.04,10
20.75,11322.476473498153,13.807780521999776,15.715745979848691,0.08,0.06428571428571428,2.0,0.04,10
21.0,11322.201036094855,13.861307166907832,15.937656738237973,0.08,0.06428571428571428,2.0,0.04,10
21.25,11321.924537669262,13.915034584461605,16.160427746277563,0.08,0.06428571428571428,2.0,0.04,10
21.5,11321.646974294517,13.968963474811833,16.384062230670697,0.08,0.06428571428571428,2.0,0.04,10
21.75,11321.368342030495,14.023094540131053,16.60856342937303,0.08,0.06428571428571428,2.0,0.04,10
22.0,11321.088636923758,14.07742848461598,16.833934591625138,0.08,0.06428571428571428,2.0,0.04,10
22.25,11320.807855007524,14.13196601448986,17.060178977985036,0.08,0.06428571428571428,2.0,0.04,10
22.5,11320.525992301633,14.186707838004786,17.287299860360765,0.08,0.06428571428571428,2.0,0.04,10
22.75,11320.24304481251,14.241654665443994,17.515300522042985,0.08,0.06428571428571428,2.0,0.04,10
23.0,11319.959008533137,14.296807209124118,17.744184257737622,0.08,0.06428571428571428,2.0,0.04,10
23.25,11319.673879443002,14.35216618339742,17.973954373598545,0.08,0.06428571428571428,2.0,0.04,10
23.5,11319.387653508084,14.40773230465398,18.20461418726029,0.08,0.06428571428571428,2.0,0.04,10
23.75,11319.100326680804,14.46350629132386,18.436167027870802,0.08,0.06428571428571428,2.0,0.04,10
24.0,11318.811894899995,14.51948886387924,18.668616236124222,0.08,0.06428571428571428,2.0,0.04,10
24.25,11318.522354090868,14.575680744836504,18.90196516429371,0.08,0.06428571428571428,2.0,0.04,10
24.5,11318.231700164975,14.632082658758312,19.136217176264296,0.08,0.06428571428571428,2.0,0.04,10
24.75,11317.939929020176,14.688695332255628,19.37137564756577,0.08,0.06428571428571428,2.0,0.04,10
25.0,11317.647036540602,14.745519493989711,19.607443965405594,0.08,0.06428571428571428,2.0,0.04,10
25.25,11317.353018596621,14.802555874674075,19.84442552870186,0.08,0.06428571428571428,2.0,0.04,10
25.5,11317.057871044804,14.859805207076421,20.082323748116263,0.08,0.06428571428571428,2.0,0.04,10
25.75,11316.76158972789,14.91726822602052,20.321142046087132,0.08,0.06428571428571428,2.0,0.04,10
26.0,11316.464170474746,14.974945668388067,20.56088385686246,0.08,0.06428571428571428,2.0,0.04,10
26.25,11316.165609100344,15.032838273120504,20.801552626532985,0.08,0.06428571428571428,2.0,0.04,10
26.5,11315.865901405712,15.090946781220792,21.04315181306528,0.08,0.06428571428571428,2.0,0.04,10
26.75,11315.565043177909,15.149271935755161,21.2856848863349,0.08,0.06428571428571428,2.0,0.04,10
27.0,11315.263030189984,15.207814481854815,21.529155328159536,0.08,0.06428571428571428,2.0,0.04,10
27.25,11314.95985820095,15.266575166717596,21.7735666323322,0.08,0.06428571428571428,2.0,0.04,10
27.5,11314.655522955734,15.325554739609615,22.01892230465445,0.08,0.06428571428571428,2.0,0.04,10
27.75,11314.350020185162,15.384753951866843,22.265225862969604,0.08,0.06428571428571428,2.0,0.04,10
28.0,11314.043345605905,15.444173556896663,22.512480837196037,0.08,0.06428571428571428,2.0,0.04,10
28.25,11313.735494920458,15.50381431017938,22.760690769360448,0.08,0.06428571428571428,2.0,0.04,10
28.5,11313.426463817097,15.56367696926969,23.009859213631188,0.08,0.06428571428571428,2.0,0.04,10
28.75,11313.116247969849,15.623762293798114,23.259989736351592,0.08,0.06428571428571428,2.0,0.04,10
29.0,11312.804843038453,15.684071045472388,23.51108591607335,0.08,0.06428571428571428,2.0,0.04,10
29.25,11312.49224466833,15.744603988078804,23.76315134358987,0.08,0.06428571428571428,2.0,0.04,10
29.5,11312.178448490546,15.805361887483524,24.016189621969705,0.08,0.06428571428571428,2.0,0.04,10
29.75,11311.863450121775,15.86634551163384,24.270204366589976,0.08,0.06428571428571428,2.0,0.04,10
30.0,11311.547245164269,15.927555630559391,24.525199205169805,0.08,0.06428571428571428,2.0,0.04,10
30.25,11311.22982920582,15.988993016373348,24.781177777803794,0.08,0.06428571428571428,2.0,0.04,10
30.5,11310.911197819729,16.05065844327354,25.038143736995508,0.08,0.06428571428571428,2.0,0.04,10
30.75,11310.591346564763,16.112552687543545,25.296100747690975,0.08,0.06428571428571428,2.0,0.04,10
31.0,11310.270270985131,16.17467652755374,25.55505248731221,0.08,0.06428571428571428,2.0,0.04,10
31.25,11309.947966610443,16.237030743762286,25.815002645790752,0.08,0.06428571428571428,2.0,0.04,10
31.5,11309.62442895568,16.299616118716102,26.075954925601216,0.08,0.06428571428571428,2.0,0.04,10
31.75,11309.299653521151,16.362433437051752,26.337913041794867,0.08,0.06428571428571428,2.0,0.04,10
32.0,11308.973635792468,16.42548348549632,26.6008807220332,0.08,0.06428571428571428,2.0,0.04,10
32.25,11308.646371240508,16.48876705286821,26.864861706621532,0.08,0.06428571428571428,2.0,0.04,10
32.5,11308.317855321377,16.552284930077924,27.12985974854263,0.08,0.06428571428571428,2.0,0.04,10
32.75,11307.988083476377,16.616037910128775,27.39587861349031,0.08,0.06428571428571428,2.0,0.04,10
33.0,11307.657051131975,16.680026788117555,27.662922079903094,0.08,0.06428571428571428,2.0,0.04,10
33.25,11307.324753699762,16.744252361235155,27.93099393899784,0.08,0.06428571428571428,2.0,0.04,10
33.5,11306.991186576424,16.808715428767133,28.200097994803404,0.08,0.06428571428571428,2.0,0.04,10
33.75,11306.656345143707,16.87341679209424,28.470238064194305,0.08,0.06428571428571428,2.0,0.04,10
34.0,11306.320224768378,16.938357254692882,28.741417976924392,0.08,0.06428571428571428,2.0,0.04,10
34.25,11305.982820802199,17.003537622135546,29.01364157566053,0.08,0.06428571428571428,2.0,0.04,10
34.5,11305.644128581887,17.06895870209116,29.28691271601628,0.08,0.06428571428571428,2.0,0.04,10
34.75,11305.304143429084,17.134621304325403,29.5612352665856,0.08,0.06428571428571428,2.0,0.04,10
35.0,11304.962860650317,17.20052624070098,29.836613108976547,0.08,0.06428571428571428,2.0,0.04,10
35.25,11304.620275536972,17.266674325177824,30.113050137844954,0.08,0.06428571428571428,2.0,0.04,10
35.5,11304.276383365253,17.333066373813246,30.39055026092817,0.08,0.06428571428571428,2.0,0.04,10
35.75,11303.931179396153,17.39970320476204,30.66911739907874,0.08,0.06428571428571428,2.0,0.04,10
36.0,11303.58465887542,17.466585638276527,30.94875548629813,0.08,0.06428571428571428,2.0,0.04,10
36.25,11303.236817033518,17.533714496706544,31.22946846977043,0.08,0.06428571428571428,2.0,0.04,10
36.5,11302.887649085598,17.60109060449938,31.511260309896073,0.08,0.06428571428571428,2.0,0.04,10
